MolWt,HeavyAtomMolWt,ExactMolWt,NumHeavyAtoms,NumRotatableBonds,NumRings,NumAromaticRings,NumAliphaticRings,RingCount,FractionCSP3,NumHDonors,NumHAcceptors,TPSA,MolLogP,MolMR,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,SMR_VSA1,SMR_VSA2,SMR_VSA3,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,NumValenceElectrons,NumRadicalElectrons,fr_C_O,fr_NH0,fr_NH1,fr_ArN,fr_Ar_COO,fr_ether,fr_ketone,fr_imide,fr_amide,HallKierAlpha,Kappa1,Kappa2,polyBERT_dim_01,polyBERT_dim_02,polyBERT_dim_03,polyBERT_dim_04,polyBERT_dim_05,polyBERT_dim_06,polyBERT_dim_07,polyBERT_dim_08,polyBERT_dim_09,polyBERT_dim_10,polyBERT_dim_11,polyBERT_dim_12,polyBERT_dim_13,polyBERT_dim_14,polyBERT_dim_15,polyBERT_dim_16,polyBERT_dim_17,polyBERT_dim_18,polyBERT_dim_19,polyBERT_dim_20,polyBERT_dim_21,polyBERT_dim_22,polyBERT_dim_23,polyBERT_dim_24,polyBERT_dim_25,polyBERT_dim_26,polyBERT_dim_27,polyBERT_dim_28,polyBERT_dim_29,polyBERT_dim_30,polyBERT_dim_31,polyBERT_dim_32,polyBERT_dim_33,polyBERT_dim_34,polyBERT_dim_35,polyBERT_dim_36,polyBERT_dim_37,polyBERT_dim_38,polyBERT_dim_39,polyBERT_dim_40,DegreeOfCrystallinity,CrystallinePhaseContent,AmorphousPhaseContent,FreeVolumeFraction,ChainRigidityIndex,SegmentalMobility,ThermalExpansionCoeff,HeatCapacity_Cp,ThermalDiffusivity,GlassyModulus,DielectricPolarizability,ElectronicPolarizability,IonicPolarizability,OrientationalPolarizability,DipoleMomentRepeat,CurieWeissConstant,CrosslinkingDensity,EntanglementMolWt,ContourLengthPerUnit,PersistenceLength,CharacteristicRatio,ChainFlexibilityParam,Mw_kDa,Mn_kDa,PolyDisersityIndex,ZAverageMolWt,ViscosityAverageMolWt,NumberAverageDPn,LamellaeThickness_nm,SpheruliteRadius_um,CrystalThickness_nm,TieChainsPerArea,InterfacialThickness_nm,MicrostructureOrder,PermittivityRealPart,PermittivityImaginaryPart,TanDeltaDielectric,YoungModulus_GPa,TensileStrength_MPa,ElongationBreak_pct,morgan_fp_00,morgan_fp_01,morgan_fp_02,morgan_fp_03,morgan_fp_04,morgan_fp_05,morgan_fp_06,morgan_fp_07,morgan_fp_08,morgan_fp_09,morgan_fp_10,morgan_fp_11,morgan_fp_12,morgan_fp_13,morgan_fp_14,morgan_fp_15,morgan_fp_16,morgan_fp_17,morgan_fp_18,morgan_fp_19,morgan_fp_20,morgan_fp_21,morgan_fp_22,morgan_fp_23,morgan_fp_24,morgan_fp_25,morgan_fp_26,morgan_fp_27,morgan_fp_28,morgan_fp_29,morgan_fp_30,morgan_fp_31,morgan_fp_32,morgan_fp_33,morgan_fp_34,morgan_fp_35,morgan_fp_36,morgan_fp_37,morgan_fp_38,morgan_fp_39,morgan_fp_40,morgan_fp_41,morgan_fp_42,morgan_fp_43,morgan_fp_44,morgan_fp_45,morgan_fp_46,morgan_fp_47,morgan_fp_48,morgan_fp_49,morgan_fp_50,morgan_fp_51,morgan_fp_52,morgan_fp_53,morgan_fp_54,morgan_fp_55,morgan_fp_56,morgan_fp_57,morgan_fp_58,morgan_fp_59,morgan_fp_60,morgan_fp_61,morgan_fp_62,morgan_fp_63,Tg_degC,Dk_1GHz
961.010000,919.682000,960.273461,73.000000,18.000000,10.000000,10.000000,0.000000,10.000000,0.000000,0.000000,9.000000,106.590000,16.272500,275.119500,419.371450,28.421178,14.383612,4.390415,0.000000,47.195204,0.000000,0.000000,28.421178,17.349735,0.000000,354.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,6.000000,3.000000,0.000000,0.000000,-10.060000,46.658232,21.707398,0.920839,0.163028,0.913198,0.392937,0.630826,1.120382,0.375306,0.543027,0.634316,1.500000,0.653729,0.963736,-0.449427,0.424726,0.404155,-0.126383,0.308841,0.362911,0.242120,0.427420,0.627174,0.255895,0.435858,0.248615,0.465139,0.573775,0.536019,0.319908,0.785575,0.661064,-0.427645,-0.337157,-0.077547,-0.069820,-0.221444,-0.106049,0.573897,0.020025,-0.340585,0.260231,0.324696,0.385363,0.675304,0.079080,0.872331,0.091291,0.000052,1.333324,0.000000,3.609343,24.161805,19.754707,2.921972,2.782108,3.433840,200.488241,0.002792,8484.301047,1.647967,7.484170,8.638962,0.153648,95.817609,50.683130,2.148324,144.621076,81.561496,225.009237,14.903909,7.592037,27.687365,251246992362247.812500,6.240116,0.665149,3.402922,0.062753,0.002722,3.701132,237.418405,27.100858,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,603.756429,3.272478
975.018000,932.682000,974.272712,74.000000,18.000000,10.000000,10.000000,0.000000,10.000000,0.000000,2.000000,11.000000,147.050000,15.544600,278.491100,424.794382,38.634233,14.383612,0.000000,0.000000,53.017844,0.000000,0.000000,28.421178,27.562790,0.000000,360.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,6.000000,3.000000,0.000000,0.000000,-10.390000,47.295512,21.716994,0.501442,1.151585,0.520621,0.836609,0.277837,0.279962,0.795837,-0.001232,0.612021,0.456364,0.172488,0.435033,0.501765,0.603185,0.408713,0.339286,-0.076584,0.881174,0.552403,0.052268,0.637270,0.185271,0.884074,0.482437,0.586802,0.401480,0.681774,1.006421,1.177449,0.825724,-0.056221,0.870743,-0.221591,0.400048,0.099797,0.231868,0.141134,0.682042,0.515449,0.659440,0.464533,0.417412,0.535467,0.075483,0.898903,0.110071,0.000045,1.318953,0.000000,4.147492,23.042118,18.759482,2.975970,2.219009,3.294750,185.556606,0.003376,8279.682285,1.508687,10.096638,9.915996,0.175632,82.758189,43.194567,2.168207,112.811064,83.986314,188.222478,13.433992,8.624980,23.044420,247851850156761.968750,5.228808,0.681926,3.444266,0.048390,0.002803,4.193178,220.806481,28.275376,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,627.615232,3.446976
957.047000,912.695000,956.298533,73.000000,18.000000,10.000000,10.000000,0.000000,10.000000,0.015625,0.000000,9.000000,106.590000,16.441820,279.898500,421.570857,28.421178,14.383612,0.000000,0.000000,42.804789,0.000000,0.000000,28.421178,17.349735,0.000000,354.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,6.000000,3.000000,0.000000,0.000000,-9.990000,46.724786,21.752291,0.785606,0.877648,0.719194,0.741733,1.188355,1.188119,0.710589,0.619180,0.556728,0.094029,0.270757,0.346364,0.517325,0.180885,0.135559,0.163727,0.235698,0.382087,-0.129172,0.343866,0.947060,0.916562,0.429821,0.371655,0.118859,0.160798,1.305523,0.240838,0.526734,0.664846,0.729760,0.127782,0.039548,0.156027,-0.127335,0.004546,-0.140340,0.004967,0.136686,-0.090284,0.517196,0.400545,0.482804,0.069035,0.889929,0.126802,0.000043,1.414109,0.000000,4.261168,25.434662,20.245730,2.815292,3.005460,4.380615,147.712676,0.004120,8377.587102,1.562027,9.528612,10.827384,0.169811,104.682839,46.806798,2.167532,163.117150,95.165648,233.006187,16.000139,7.590171,17.311974,225394110139373.312500,5.993243,0.681094,3.185900,0.059629,0.003164,4.510783,202.874232,31.607600,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,635.677489,3.698745
985.101000,936.717000,984.329833,75.000000,18.000000,10.000000,10.000000,0.000000,10.000000,0.045455,0.000000,9.000000,106.590000,17.058660,289.372500,434.300741,28.421178,14.383612,0.000000,0.000000,42.804789,0.000000,0.000000,28.421178,17.349735,0.000000,366.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,6.000000,3.000000,0.000000,0.000000,-9.990000,48.628963,22.193105,0.305285,1.096169,0.994589,0.436934,0.720954,1.215667,0.918047,0.481025,0.800572,0.640151,0.125893,0.412765,-0.179187,0.495904,0.285617,0.652803,-0.141751,0.587860,0.033763,0.071373,0.705411,0.241800,0.240213,0.680667,0.794846,0.723603,0.592796,0.589373,0.590217,0.422522,0.196886,-0.057726,0.305561,0.764517,-0.450054,0.543029,0.056480,0.260427,0.706016,-0.077536,0.274283,0.423583,0.725717,0.102823,0.817458,0.146203,0.000059,1.226201,0.000000,3.519518,26.509190,17.299057,3.038644,2.419298,3.348871,153.806384,0.003716,7164.997696,1.640244,10.941488,10.720562,0.186769,83.410354,42.628548,2.066434,125.090032,84.761144,247.690427,18.591311,7.542855,21.593563,204754590780160.343750,5.838854,0.571741,3.319517,0.060644,0.003013,3.859526,192.129916,28.457312,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,579.998564,2.970676
957.047000,912.695000,956.298533,73.000000,18.000000,10.000000,10.000000,0.000000,10.000000,0.015625,0.000000,9.000000,106.590000,16.441820,279.898500,421.570857,28.421178,14.383612,0.000000,0.000000,42.804789,0.000000,0.000000,28.421178,17.349735,0.000000,354.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,6.000000,3.000000,0.000000,0.000000,-9.990000,46.724786,21.752291,0.802135,0.928086,0.827549,1.000067,0.518500,0.431381,0.555165,0.747304,0.495752,0.773694,0.458842,0.514903,0.390233,0.348388,0.233035,-0.034069,0.096315,0.467541,0.524703,0.437804,0.453335,0.730021,0.778197,0.236220,0.535931,0.581742,1.244286,0.704890,0.682752,0.605191,0.232116,0.288340,-0.226972,0.259330,-0.568559,0.381943,0.076692,0.246101,-0.476248,0.294040,0.416933,0.346126,0.583067,0.105317,0.858647,0.153576,0.000052,1.243635,0.000000,4.259727,23.363329,19.514381,2.913681,1.908985,3.384997,162.474904,0.003855,7952.789524,1.751435,9.086169,9.680310,0.142421,85.899519,45.068727,1.617660,133.774913,77.766598,167.351416,13.433802,7.896606,29.091113,184008671067636.593750,5.910053,0.740910,3.778992,0.049948,0.002856,3.339072,176.447255,28.761421,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,599.545203,3.117809
961.010000,919.682000,960.273461,73.000000,18.000000,10.000000,10.000000,0.000000,10.000000,0.000000,0.000000,9.000000,106.590000,16.272500,275.119500,419.371450,28.421178,14.383612,4.390415,0.000000,47.195204,0.000000,0.000000,28.421178,17.349735,0.000000,354.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,6.000000,3.000000,0.000000,0.000000,-10.060000,46.658232,21.707398,0.967589,0.263719,0.954708,0.395234,0.628701,0.731903,0.783938,0.737129,0.853228,0.876867,0.444561,0.205840,0.522236,0.184006,0.309632,0.118342,-0.121998,0.453720,0.175716,0.132152,0.404570,0.985576,0.424919,0.817273,0.753959,0.505336,0.961286,0.633662,0.890407,1.155658,0.277696,-0.374362,-0.226075,0.321973,0.082572,-0.457944,0.448735,-0.050962,0.325613,0.319470,0.444444,0.351264,0.555556,0.084840,1.007054,0.168301,0.000034,1.397340,0.000000,4.402898,27.740323,22.872820,3.190888,2.146423,3.302823,181.029428,0.004149,8688.381904,1.654897,7.452467,10.237015,0.182740,65.529765,54.931337,1.941226,144.346394,82.048235,263.100938,14.515475,8.526156,24.691635,188538232704044.562500,5.857696,0.712210,3.194437,0.061874,0.002385,3.222691,227.269981,29.964751,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,658.288475,3.559559
971.074000,924.706000,970.314183,74.000000,18.000000,10.000000,10.000000,0.000000,10.000000,0.030769,0.000000,9.000000,106.590000,16.750240,284.635500,427.935799,28.421178,14.383612,0.000000,0.000000,42.804789,0.000000,0.000000,28.421178,17.349735,0.000000,360.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,6.000000,3.000000,0.000000,0.000000,-9.990000,47.676250,21.972103,0.492864,0.986313,0.889644,0.746463,0.400359,0.884093,0.480155,0.483079,1.001673,0.377039,0.779210,-0.297098,-0.298499,0.435087,-0.150732,0.450212,0.300587,0.213343,0.489083,0.291722,0.189919,0.953479,1.086359,1.040744,0.580736,0.485141,0.648616,0.701275,0.105579,0.745409,0.032927,0.092669,0.825797,-0.090921,0.181408,0.337414,-0.210747,0.322201,-0.041368,0.099579,0.452775,0.356019,0.547225,0.077492,0.852221,0.129847,0.000052,1.408380,0.000000,4.005946,25.213498,20.273488,2.741409,2.283563,3.257908,186.372876,0.002276,8761.681517,1.714749,7.967732,10.294478,0.172067,103.535875,43.550081,2.042444,152.287384,79.411631,181.287038,16.399053,8.402909,22.462416,234705851216282.156250,6.691936,0.610240,3.567873,0.053153,0.003528,3.368622,192.424359,25.033998,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,614.849984,3.484278
979.000000,938.680000,978.264039,74.000000,18.000000,10.000000,10.000000,0.000000,10.000000,0.000000,0.000000,9.000000,106.590000,16.411600,275.077500,423.536986,28.421178,14.383612,8.780830,0.000000,51.585619,0.000000,0.000000,28.421178,17.349735,0.000000,360.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,6.000000,3.000000,0.000000,0.000000,-10.130000,47.542969,21.882713,0.768894,0.737311,0.476193,0.926444,0.913474,0.475731,0.668135,0.943588,1.307425,0.792319,-0.001969,0.262118,-0.035498,0.659951,0.621814,0.498834,0.131221,0.385487,-0.054569,0.547420,0.985809,0.657757,0.897099,1.030451,0.326702,0.209083,0.596539,0.477584,0.679243,0.389739,-0.109929,0.421158,0.531804,-0.002556,-0.002289,0.134814,0.336259,0.137087,0.170723,0.527080,0.336296,0.403672,0.663704,0.074438,0.921972,0.179929,0.000041,1.334040,0.000000,3.567514,26.172317,19.086083,2.796623,2.134188,2.965913,197.606927,0.004218,8169.412123,1.800847,10.245936,10.808844,0.147103,119.505337,46.359114,1.704577,129.415484,83.395992,194.931793,18.211089,7.158446,23.476470,178707608183826.406250,4.711445,0.685436,2.888254,0.049140,0.002971,3.623648,215.540420,26.312853,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,627.896946,3.354245
991.017000,948.681000,990.267627,75.000000,18.000000,10.000000,10.000000,0.000000,10.000000,0.000000,3.000000,12.000000,167.280000,15.250200,280.155900,429.588616,43.740760,14.383612,0.000000,0.000000,58.124371,0.000000,0.000000,28.421178,32.669317,0.000000,366.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,6.000000,3.000000,0.000000,0.000000,-10.590000,48.057188,21.812288,1.117297,0.204239,-0.153194,0.383974,0.758687,0.395830,0.988820,0.695131,1.066151,0.611140,0.502690,0.574996,-0.187097,0.244793,0.246264,0.692486,0.420745,0.267421,0.969481,0.353549,1.215434,0.490333,0.395931,0.741468,0.668590,0.143927,0.910230,0.391880,0.864364,0.829351,0.067843,-0.008911,-0.065852,0.383607,0.096181,0.688621,0.334412,0.192772,0.734670,0.022278,0.427609,0.355269,0.572391,0.071725,0.802437,0.121492,0.000053,1.440707,0.000000,3.875575,20.925963,20.163665,2.974923,2.393172,3.630480,182.352914,0.002291,8265.306146,1.504128,9.139770,7.853634,0.147523,97.580458,40.335092,1.877320,184.959602,90.076296,167.625144,16.423438,8.221503,25.737922,240093407968908.281250,5.881448,0.648275,3.531253,0.045221,0.003530,3.884635,178.310902,34.887981,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,593.726896,3.154946
961.010000,919.682000,960.273461,73.000000,18.000000,10.000000,10.000000,0.000000,10.000000,0.000000,0.000000,9.000000,106.590000,16.272500,275.119500,419.371450,28.421178,14.383612,4.390415,0.000000,47.195204,0.000000,0.000000,28.421178,17.349735,0.000000,354.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,6.000000,3.000000,0.000000,0.000000,-10.060000,46.658232,21.707398,1.021620,0.903752,0.860180,0.268071,1.024882,0.980497,0.149837,0.992315,1.005814,0.844892,0.308205,0.771349,0.167431,0.735149,1.041412,-0.320890,-0.200650,0.385253,-0.340750,-0.032257,-0.054817,0.306528,0.599896,0.655932,1.007600,0.530890,0.551959,0.729108,0.720901,0.046053,0.565734,0.150766,-0.038386,-0.110703,-0.140920,0.381092,0.185647,0.117853,0.213661,0.014739,0.424165,0.509178,0.575835,0.130290,0.964284,0.127248,0.000042,1.245584,0.000000,4.338077,25.914427,21.329933,2.749211,2.832885,4.264337,174.869587,0.003259,7490.652452,1.474613,8.970672,11.290481,0.173328,95.573046,48.883901,1.502424,158.519795,78.269360,221.759041,16.392560,9.579587,19.773393,199359658833707.718750,5.825012,0.554220,3.379761,0.067796,0.003627,4.119134,211.214584,42.475216,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,611.237148,3.108078
975.018000,932.682000,974.272712,74.000000,18.000000,10.000000,10.000000,0.000000,10.000000,0.000000,2.000000,11.000000,147.050000,15.544600,278.491100,424.794382,38.634233,14.383612,0.000000,0.000000,53.017844,0.000000,0.000000,28.421178,27.562790,0.000000,360.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,6.000000,3.000000,0.000000,0.000000,-10.390000,47.295512,21.716994,0.443466,0.522420,0.533578,0.426969,0.873017,1.010420,1.040546,1.040313,0.681478,0.160635,0.204927,0.305943,0.526562,0.368257,-0.126292,0.754070,0.378944,-0.144038,0.590945,0.038624,1.400169,0.648677,0.336120,0.836099,0.407109,0.407404,0.528936,0.816642,0.577655,0.394639,-0.165062,0.623626,0.468818,0.527146,0.387559,0.169830,0.194935,0.265595,0.246266,-0.413271,0.399647,0.460299,0.600353,0.072317,0.763503,0.129253,0.000039,1.203417,0.000000,3.694888,27.778140,18.906989,3.315464,2.142573,3.682916,165.005653,0.003662,8070.947319,1.520188,9.662438,8.607326,0.138408,95.007677,45.138417,2.095852,185.971076,80.933101,229.691257,17.406598,4.929586,23.091838,204157385118547.375000,5.491567,0.714254,3.423373,0.068557,0.003366,4.050656,204.764845,28.762180,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,584.938138,3.679216
961.010000,919.682000,960.273461,73.000000,18.000000,10.000000,10.000000,0.000000,10.000000,0.000000,0.000000,9.000000,106.590000,16.272500,275.119500,419.371450,28.421178,14.383612,4.390415,0.000000,47.195204,0.000000,0.000000,28.421178,17.349735,0.000000,354.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,6.000000,3.000000,0.000000,0.000000,-10.060000,46.658232,21.707398,0.306616,0.412510,1.184198,0.591519,0.018472,0.519639,1.192760,0.321912,1.136691,0.577565,0.168199,0.677678,0.839882,0.219952,0.637121,0.480129,0.206967,0.237801,0.569459,0.358436,0.618394,0.766551,0.632219,0.579446,0.741072,0.538702,0.158152,0.714226,0.877727,0.643896,0.454913,-0.305414,0.482880,-0.028188,0.415701,-0.200479,-0.012182,0.197847,-0.256115,0.122956,0.477638,0.432614,0.522362,0.084079,0.820605,0.108813,0.000051,1.390949,0.000000,4.212716,26.154807,19.135777,2.733140,2.148763,3.224791,181.420934,0.002869,7887.301809,1.311072,9.486476,9.252798,0.165285,77.779481,56.433594,2.069669,133.024325,82.591353,219.817292,12.947406,8.844616,27.358438,187347638952447.031250,5.316447,0.769783,3.628492,0.064394,0.003056,3.885324,193.749586,26.085313,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,598.956053,3.567738
979.000000,938.680000,978.264039,74.000000,18.000000,10.000000,10.000000,0.000000,10.000000,0.000000,0.000000,9.000000,106.590000,16.411600,275.077500,423.536986,28.421178,14.383612,8.780830,0.000000,51.585619,0.000000,0.000000,28.421178,17.349735,0.000000,360.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,6.000000,3.000000,0.000000,0.000000,-10.130000,47.542969,21.882713,0.360712,0.882605,1.340803,0.433018,0.705139,0.580856,0.994028,0.275521,0.642675,1.016034,-0.213223,0.486432,0.357102,0.165924,0.680576,0.140153,0.302233,-0.283631,-0.063106,0.522961,0.479162,0.726702,0.468099,-0.026176,0.663163,0.803392,0.511545,0.969432,0.351387,0.796178,-0.127705,-0.184899,0.296700,-0.130717,1.047460,-0.012583,0.156366,-0.427060,0.106063,0.433680,0.414377,0.390184,0.585623,0.109410,0.876120,0.143097,0.000043,1.431430,0.000000,3.061892,23.759055,19.518464,2.548353,2.631774,3.672284,164.698498,0.005076,8262.458595,1.654480,9.979852,10.062489,0.170871,97.003153,54.452753,1.810031,145.352530,85.822101,287.737165,13.754907,8.252816,19.878596,177787310832297.625000,5.313455,0.693237,3.475924,0.077498,0.003632,4.220484,182.287304,34.793296,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,599.290161,3.023844
975.018000,932.682000,974.272712,74.000000,18.000000,10.000000,10.000000,0.000000,10.000000,0.000000,2.000000,11.000000,147.050000,15.544600,278.491100,424.794382,38.634233,14.383612,0.000000,0.000000,53.017844,0.000000,0.000000,28.421178,27.562790,0.000000,360.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,6.000000,3.000000,0.000000,0.000000,-10.390000,47.295512,21.716994,0.677456,1.134423,0.963006,0.670945,0.487699,0.601262,0.783676,0.875877,0.579961,1.273804,-0.070565,0.087775,0.136942,0.641051,0.446380,0.481223,0.979228,0.392233,0.382817,0.371115,1.064131,0.828392,0.554500,0.464192,0.854687,0.667443,0.687773,0.870377,0.485185,0.583917,0.100519,-0.180763,0.342374,0.164210,0.632801,0.442901,-0.095707,0.561406,-0.018287,0.250997,0.485229,0.492072,0.514771,0.032329,0.797450,0.140126,0.000051,1.446616,0.000000,3.720619,27.897628,21.726382,3.144532,2.537747,3.553542,167.640487,0.004947,8371.988362,1.600015,10.316549,10.305151,0.141650,67.027982,61.517659,2.234204,152.841027,93.664909,187.796970,15.422042,8.584070,22.771899,254235406449107.062500,4.315002,0.708989,3.294790,0.089032,0.003458,4.083029,231.515501,25.916566,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,638.490352,4.148060
959.019000,916.683000,958.277798,73.000000,18.000000,10.000000,10.000000,0.000000,10.000000,0.000000,1.000000,10.000000,126.820000,15.839000,276.826300,420.000149,33.527705,14.383612,0.000000,0.000000,47.911317,0.000000,0.000000,28.421178,22.456262,0.000000,354.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,6.000000,3.000000,0.000000,0.000000,-10.190000,46.534647,21.624100,0.538795,0.972082,0.655486,0.274832,0.110601,1.043161,0.750720,0.434342,0.935218,0.416661,-0.165612,0.243424,-0.402974,0.291053,0.432307,0.086442,0.602062,-0.235406,0.368182,-0.362530,0.917456,0.873142,0.754973,0.946641,0.913413,0.884414,0.468800,0.615646,0.421804,0.601244,-0.077625,0.113771,-0.192461,0.100776,0.619738,0.609891,0.605878,0.445751,0.198600,0.357197,0.457414,0.434915,0.542586,0.109153,0.889331,0.113216,0.000043,1.147385,0.000000,4.080773,26.347237,20.489862,3.150636,2.866348,3.401569,175.117414,0.004953,8946.525374,1.314687,8.969763,12.532012,0.131836,89.186313,43.295827,1.870954,148.163450,101.433381,190.775819,12.025734,8.126976,17.858589,238201164693798.625000,5.245854,0.636575,3.406512,0.067437,0.003351,4.005365,204.515233,33.989829,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,611.560114,3.254867
959.019000,916.683000,958.277798,73.000000,18.000000,10.000000,10.000000,0.000000,10.000000,0.000000,1.000000,10.000000,126.820000,15.839000,276.826300,420.000149,33.527705,14.383612,0.000000,0.000000,47.911317,0.000000,0.000000,28.421178,22.456262,0.000000,354.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,6.000000,3.000000,0.000000,0.000000,-10.190000,46.534647,21.624100,0.586832,0.645668,0.973862,0.314288,0.788689,0.857435,0.678868,0.031628,0.318647,0.530998,-0.135802,0.411947,0.248244,0.671639,0.144001,0.386546,0.326000,0.587750,0.656804,-0.037238,0.648148,0.692751,1.202504,1.048027,0.522186,1.019714,-0.048786,0.700243,0.671554,0.224811,-0.083475,-0.126216,0.307347,0.256493,-0.234259,0.125905,0.342316,-0.095795,0.654804,0.352064,0.420470,0.440445,0.579530,0.060308,0.881037,0.177424,0.000052,1.445691,0.000000,3.538912,26.530735,18.261719,3.055368,2.135192,3.292671,198.439259,0.003842,8562.895551,1.598438,9.923744,11.292579,0.161389,87.776589,43.728332,1.954425,119.462128,92.591372,229.599519,14.664028,7.454143,27.601097,224742864373680.750000,6.571207,0.794545,3.279739,0.055215,0.003712,4.096654,212.072937,35.549203,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,634.034079,3.651310
