Polymer,SMILES,Sample_ID,MolWt,HeavyAtomMolWt,ExactMolWt,NumHeavyAtoms,NumRotatableBonds,NumRings,NumAromaticRings,NumAliphaticRings,RingCount,FractionCSP3,NumHDonors,NumHAcceptors,TPSA,MolLogP,MolMR,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,SMR_VSA1,SMR_VSA2,SMR_VSA3,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,NumValenceElectrons,NumRadicalElectrons,fr_C_O,fr_NH0,fr_NH1,fr_ArN,fr_Ar_COO,fr_ether,fr_ketone,fr_imide,fr_amide,HallKierAlpha,Kappa1,Kappa2,polyBERT_dim_01,polyBERT_dim_02,polyBERT_dim_03,polyBERT_dim_04,polyBERT_dim_05,polyBERT_dim_06,polyBERT_dim_07,polyBERT_dim_08,polyBERT_dim_09,polyBERT_dim_10,polyBERT_dim_11,polyBERT_dim_12,polyBERT_dim_13,polyBERT_dim_14,polyBERT_dim_15,polyBERT_dim_16,polyBERT_dim_17,polyBERT_dim_18,polyBERT_dim_19,polyBERT_dim_20,polyBERT_dim_21,polyBERT_dim_22,polyBERT_dim_23,polyBERT_dim_24,polyBERT_dim_25,polyBERT_dim_26,polyBERT_dim_27,polyBERT_dim_28,polyBERT_dim_29,polyBERT_dim_30,polyBERT_dim_31,polyBERT_dim_32,polyBERT_dim_33,polyBERT_dim_34,polyBERT_dim_35,polyBERT_dim_36,polyBERT_dim_37,polyBERT_dim_38,polyBERT_dim_39,polyBERT_dim_40,DegreeOfCrystallinity,CrystallinePhaseContent,AmorphousPhaseContent,FreeVolumeFraction,ChainRigidityIndex,SegmentalMobility,ThermalExpansionCoeff,HeatCapacity_Cp,ThermalDiffusivity,GlassyModulus,DielectricPolarizability,ElectronicPolarizability,IonicPolarizability,OrientationalPolarizability,DipoleMomentRepeat,CurieWeissConstant,CrosslinkingDensity,EntanglementMolWt,ContourLengthPerUnit,PersistenceLength,CharacteristicRatio,ChainFlexibilityParam,Mw_kDa,Mn_kDa,PolyDisersityIndex,ZAverageMolWt,ViscosityAverageMolWt,NumberAverageDPn,LamellaeThickness_nm,SpheruliteRadius_um,CrystalThickness_nm,TieChainsPerArea,InterfacialThickness_nm,MicrostructureOrder,PermittivityRealPart,PermittivityImaginaryPart,TanDeltaDielectric,YoungModulus_GPa,TensileStrength_MPa,ElongationBreak_pct,Tg_degC,Dk_1GHz,Outgassing_TML_pct,RadiationDose_MGy
Polyimide,O=C1c2ccccc2C(=O)N1c1ccc(Oc2ccc(N3C(=O)c4cc(Cl)cc(Cl)c4C3=O)cc2)cc1,Po_0055,529.3350000000003,515.2230000000003,528.027976908,37.0,4.0,6.0,4.0,2.0,6.0,0.0,0.0,5.0,83.99000000000001,6.386900000000003,138.1419999999999,219.93662531206903,4.736862953800049,19.178148736287287,9.799819461700954,0.0,23.915011690087336,0.0,0.0,14.536682415501005,23.628718917406022,0.0,180.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,-4.459999999999999,22.969544873321418,8.584091104707197,0.9584676117645847,0.6990052168668427,0.6372592670217896,0.5238972336051683,0.9285043884177282,0.34929102773175624,0.8458709465082231,0.8127515874692461,0.7116137757965973,0.8724734256488897,-0.05076385241832826,1.0992603374810548,0.1352889481840201,0.6846329069552617,0.5391650976308773,0.33773186331469207,0.9758557566828203,0.042678233313978686,0.0058710110807781435,0.7243306733624912,-0.04097448457553593,0.6920851972541298,0.2731578436384226,0.28929837186913065,0.17496976550477356,0.24376145266004706,0.8028730886027151,0.44061856230774754,0.8937969290099557,0.36900631033500125,0.5696493742006058,0.47405766388484416,0.31248595431917764,0.22047949657265842,-0.2132624656742998,-0.01828785433144356,0.35997613282106744,0.4232980575725488,0.3419859336825649,0.46633873622219346,0.42709354786534387,0.3681453555640565,0.5729064521346561,0.09555386221955184,0.8580424361049916,0.16056888979503028,3.987810508829125e-05,1.0050515609008759,1.810624349084211e-07,3.4161325554984354,24.91054393820338,21.886816143827936,4.601436450835401,2.730016686968436,5.4151308669211895,346.3378587090619,0.0036398903331756,5880.0891134305875,1.5152507331964968,10.067779257935658,8.107539579780278,0.24932869718488582,87.79409725767333,37.01676257397654,2.3874257799515393,139.93815473336147,73.9960835216184,165.96035337537188,13.098457897416134,3.637203066462369,10.269806632793085,182009050262785.97,4.684526461429692,0.5175353519864322,3.81202951512929,0.06828899125257061,0.018640117581670758,3.4161863345751082,186.35548424743877,27.939064887002928,536.7819617324297,3.5391241974797683,0.1521317274033383,24.497547828094586
Polyimide,O=C1c2ccccc2C(=O)N1c1ccc(Oc2ccc(N3C(=O)c4c(Cl)c(F)c(Cl)c(Cl)c4C3=O)cc2)cc1,Po_0056,581.7700000000003,569.6740000000001,579.979582744,39.0,4.0,6.0,4.0,2.0,6.0,0.0,0.0,5.0,83.99000000000001,7.179400000000003,143.1099999999999,234.40542694187698,4.736862953800049,19.178148736287287,14.190234509375774,0.0,28.305426737762154,0.0,0.0,14.536682415501005,23.628718917406022,0.0,192.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,-4.239999999999998,25.06062467359489,9.198655499051291,0.9673159242680339,0.5734934438057622,0.5000988142528888,0.6828497477411996,0.9448150687742324,0.721031418835454,0.4059885221728673,0.8959648654712473,0.3585314308557066,0.48088657425668463,0.4839839491301955,0.11357367449949379,0.25369649963668633,0.7358082361625765,0.5287354173536957,0.30906951929493776,0.3833037210993969,0.6758034634290583,0.13243829794459133,0.701525981166695,0.5653026429756556,0.21341763275896264,0.26657221226966765,0.7289644173404262,0.8560005628829348,0.4019167815903859,0.4531775563713421,1.0574019268444044,0.7794512199408634,0.09639447786038091,-0.36441477630141195,0.36615191310760165,0.48050099723272366,0.2014772161194086,0.18400882030471435,0.3008864592888739,0.31562367530840874,0.4820276891828934,-0.16090179407719912,0.20436980863013363,0.2952475255208745,0.3907654188456089,0.7047524744791255,0.10046879294938597,0.8333444565000004,0.1264918764783355,3.362877286293388e-05,0.9943353031185469,1.8475883419779665e-07,3.3851983888388015,29.523438926375995,21.395565018268186,4.1019959479758334,3.1190638324233495,5.670241608895038,302.6461844762436,0.008964476100760125,6736.431322575111,1.5042611191216362,12.154190024693337,9.3054034922444,0.1873774383652131,94.33974976759171,43.69901602889352,1.7071675374550446,116.84348512047924,56.826618808025295,243.78212503570137,10.697356739671735,2.1530053224204715,17.219395462277554,191654648151550.75,4.940749224694415,0.5176103055326992,3.325557878913216,0.08646670193707463,0.020495114587076126,2.9016655028647707,204.97292037116122,43.71091419398074,526.2209293565276,3.5371283722190587,0.2240836989296024,24.060570537769657
Polyimide,O=C1c2ccccc2C(=O)N1c1ccc(Oc2ccc(N3C(=O)c4cc(O)c(O)cc4C3=O)cc2O)cc1,Po_0057,508.44200000000023,492.31400000000036,508.0906654719999,38.0,4.0,6.0,4.0,2.0,6.0,0.0,3.0,8.0,144.68,4.196900000000002,133.1164,213.71279411489374,20.056445138322168,19.178148736287287,9.799819461700954,0.0,39.23459387460945,0.0,0.0,14.536682415501005,38.94830110192814,0.0,186.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,-5.64,22.80063203554512,8.203360626557496,0.7013547100670531,0.907440971160657,0.5433431115142359,0.05737106696525418,0.5795999388869729,0.4569808549319982,0.3849910156475789,0.3899280565709349,0.5521755837089034,1.01527891462562,0.49994519978113683,0.6033489063976756,0.6683054094840075,0.7223523699990743,0.5104048030169192,0.19317965768166323,0.4484397407900931,0.8168455779401673,0.4880249445915441,0.5843486547348282,0.6893912434090291,0.48508657363229585,0.9315752317445685,1.2127838469071668,0.42194867478798015,0.6431267391442498,0.619017186729139,0.5312827228576168,1.1301318039525543,0.43818250480430765,0.15449349116151256,0.20123342811536316,-0.4380685741860898,0.2685868482577634,0.020883399490093185,0.7659496830822794,0.6217544492143001,0.43989296813209794,0.7119300247608472,-0.027289812790572188,0.36227452669666355,0.36062876124437576,0.6377254733033364,0.07037251416177487,0.9087347632340048,0.160304199818748,2.5102982836833523e-05,1.0087801891237609,2.1427278723154124e-07,3.6042287593182003,27.9086417072891,22.50670138578724,3.807942856349223,2.0886612416792185,4.4070768649568475,322.4387373057725,0.006294319565537101,4669.4126541956875,1.3702377691038057,14.383040522720094,7.875697150813297,0.26187934459941364,87.13731123831029,53.14907770149089,2.286549413732533,136.99756884765688,95.17365318587491,249.73288637629372,8.522187494887557,3.1119233328001847,16.02769677575787,178868194114234.25,4.201351825557139,0.5740258514406587,3.695117485864311,0.0850049237196292,0.01842221384107352,2.9378700232356536,159.35222652321465,29.449595777641655,558.9421696572555,3.878720201150855,0.14238841175213635,25.449378629879043
Polyimide,O=C1c2ccccc2C(=O)N1c1ccc(Oc2ccc(N3C(=O)c4cc(Cl)c(F)c(F)c4C3=O)cc2)cc1,Po_0058,530.8700000000002,517.7660000000003,530.0481056360001,38.0,4.0,6.0,4.0,2.0,6.0,0.0,0.0,5.0,83.99000000000001,6.011700000000003,133.048,217.96442989103983,4.736862953800049,19.178148736287287,18.58064955705059,0.0,32.695841785436976,0.0,0.0,14.536682415501005,23.628718917406022,0.0,186.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,-4.889999999999999,23.50508869662258,8.600958889460157,0.7681043598787124,0.469330482102727,0.4086740771187536,0.7827568514369171,0.6210144389899728,0.768585557721789,0.7165279769765286,1.1620098362588105,0.9048165812784972,0.885648307623663,0.6697835757539069,-0.18920683586296094,0.6639714722262076,0.5530296977196659,0.0689562253116287,0.8282660125098047,0.331919283600426,0.4789072483644503,0.7264623521548166,0.3985678159372636,-0.06497355806752259,0.5926580234343113,0.6135732276675167,0.7105545072404772,0.8316668025646232,0.08865846392224436,0.08554072054780237,0.6770984863477771,0.3147586297112773,0.7655122639194347,1.0197641029830025,0.36031768045818513,-0.14291647328568957,0.11557389203084131,0.003735896263462657,-0.4201454700917808,0.03966954442136561,-0.016998995893914653,0.30272638617015357,0.2766094136601138,0.28198781503604275,0.3557910094995221,0.7180121849639572,0.10603829899554301,0.7736778659528606,0.11817719760238343,3.367476631953999e-05,0.9630862389435445,1.664585169968704e-07,3.4898221580869406,26.78919621045308,24.42378374883098,3.6170075050122463,2.8942207133615394,3.5232500856363353,317.47741543105246,0.013900491373503734,5498.36604267577,1.5098536085022976,15.728468441734353,8.526291262458013,0.2218760343119854,66.0288933017508,35.9228691203412,1.5830907642117134,156.42661004565494,86.7297974878288,274.3887886358199,12.542681331881306,3.9368864347218673,21.80920411694999,166973864089109.78,3.8160375979838115,0.5578997217901787,3.4770855997338908,0.06929285129778152,0.02505765987532032,3.3281565908458455,194.45275489674276,40.54647959919396,515.8680418865899,3.203354633896463,0.19964874018736037,24.65093319297218
Polyimide,Cc1cc2c(c(C)c1Cl)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccccc5C4=O)cc3)cc1)C2=O,Po_0059,522.9440000000002,503.7920000000004,522.0982493879999,38.0,4.0,6.0,4.0,2.0,6.0,0.06666666666666667,0.0,5.0,83.99000000000001,6.350340000000005,142.60599999999985,222.36324331398055,4.736862953800049,19.178148736287287,9.799819461700954,0.0,23.915011690087333,0.0,0.0,14.536682415501005,23.628718917406022,0.0,186.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,-4.749999999999999,23.636774317570165,8.675922418691139,0.47183217604496913,0.3857222709407945,-0.0918762734912455,0.6666038572288693,0.336585725015079,0.7888232978453188,0.7181580838923199,0.7152143227999419,1.5,0.3216590741417306,0.2871877056904354,0.8635862447189118,0.5265570507259357,0.7096979547703539,0.07834137813422248,0.6908703743113483,1.3207335068646178,1.0674338719694079,0.46751689722340234,0.5297483345300874,0.8982991123354105,0.04384134844012727,0.44719352702109316,0.5629752321540391,0.8493116026968424,0.7096483145950843,0.8720693855772079,0.21637360116173457,0.46306874377763874,0.3513323086665588,0.12935823995069418,-0.11456364113252024,0.28923214583975354,0.15208387854765962,0.9583769081262046,0.7404501054777387,-0.13361546717502282,-0.005953219668411974,0.771871511375406,0.626424860513989,0.382856324996086,0.45818827141420243,0.617143675003914,0.12719827994973854,0.7692605318343235,0.22687605728512716,3.300545778536538e-05,1.1405456296372065,2.0515663613530244e-07,3.5711044666283085,30.17643916854707,25.395280072859872,3.242832590887433,3.2238186838907263,4.530080314934156,317.3042934706986,0.007272549597466233,5515.539918062712,1.5724684234475101,12.202344126946247,9.114666838593282,0.24903839884655057,100.5068734798106,43.66344136707044,2.2491837478436896,175.3088483066933,81.76609042649847,260.48559675661323,9.304846596769314,3.756732943139797,19.763907413257495,164949301332396.8,4.592597156472057,0.5388363340909789,3.7765353374307296,0.07417870963523608,0.020916831357546774,2.97632120739804,185.68961785511365,29.42638524705236,488.07604269331847,3.4284594819895835,0.21858285176009956,23.590756488759883
Polyimide,Cc1ccc2c(c1F)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccccc5C4=O)cc3)cc1)C2=O,Po_0060,492.4620000000003,475.32600000000036,492.112149864,37.0,4.0,6.0,4.0,2.0,6.0,0.034482758620689655,0.0,5.0,83.99000000000001,5.527620000000005,132.81699999999998,209.8605703756285,4.736862953800049,19.178148736287287,14.190234509375774,0.0,28.305426737762154,0.0,0.0,14.536682415501005,23.628718917406022,0.0,180.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,-5.109999999999999,22.360063130840878,8.23498171593835,0.5627474402255276,0.879704488660771,0.8113569395914205,1.1982005501843631,0.7542595330959991,0.5604760857362232,0.5362950138414246,0.6073971631609738,0.28127221116267026,1.0647866458142365,0.13411149760002833,0.4047930327649917,0.06781227616899899,1.0219482735487828,0.8302874965045605,0.2731357514837184,0.29854343246602333,0.6528150173474185,0.8466998396493259,0.9427175397765885,0.6706885124898896,0.42382169511650647,0.40639800150061917,0.25933326508127386,0.5515854680408082,0.30479625759046863,0.638010458645351,0.6303241586331871,0.6845648950292795,0.6330595844911515,0.01385077352778713,0.538360947234665,0.2792774151636936,0.33400453297521954,0.5435263169739204,0.10524278445919297,0.7882681439431874,0.22685399255287983,0.7403088293445215,-0.05298566822982262,0.3121312416003117,0.30793267468845814,0.6878687583996883,0.12982714068628456,0.9262933940942357,0.12307262875491237,3.5871136790255795e-05,0.9966696326064686,1.7117677826316375e-07,3.2369842621904374,28.012707729095162,25.66916218035086,4.47174858860249,2.9096388659712655,4.541343430674147,309.521775646713,0.007859636256899392,6273.282994402199,1.4149406347941273,10.654628934088473,6.828368025986397,0.18566292660054454,86.29508084146329,36.06857794340602,2.0096950805591076,112.90128931252542,78.54671115342238,195.9485902987754,15.020732118043613,2.1508681801937812,19.225891906715887,176715506475285.7,3.822419748993986,0.5304966024129016,3.593775588599662,0.08037537871800012,0.019458277376126952,3.25142421706888,204.4967027439047,31.1899714128396,532.6677312781432,3.228027845187499,0.24279736312979117,24.11053595590421
Polyimide,O=C1c2ccc(O)cc2C(=O)N1c1ccc(Oc2ccc(N3C(=O)c4ccccc4C3=O)c(O)c2)cc1,Po_0061,492.4430000000002,476.31500000000034,492.0957508519999,37.0,4.0,6.0,4.0,2.0,6.0,0.0,2.0,7.0,124.45,4.491300000000003,131.45159999999998,208.9185603626977,14.94991774348146,19.178148736287287,9.799819461700954,0.0,34.12806647976875,0.0,0.0,14.536682415501005,33.841773707087434,0.0,180.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,-5.439999999999999,22.05115389587693,8.05973270179807,0.43292904537087273,0.24066142866527213,0.7941686724377379,0.8326263020616196,0.3423659117895743,0.6386743372651011,0.4587137451631926,0.7678021933152036,0.4263828188978636,0.7253974103502181,0.20171613343363137,0.6796572257286064,0.49757544789787955,1.2621970059521137,0.8034541206835154,0.49036716463106506,0.36341251537855823,1.1881187321774478,0.19088857878010007,0.13637042833961854,0.4224719959446916,0.8414030209523355,0.7277966874616213,0.5630310742209974,0.6847528136061475,0.7002394012396805,0.760816576898182,0.4782740375840231,0.35433820681727646,0.428810050328782,0.13604432390702192,-0.12012081521667334,0.49896801468484475,0.2549905624028,0.4233818306246112,0.6037937573151804,-0.5500912279491978,-0.1547194758151061,0.4781720609121103,-0.07950808625532538,0.29939427386097117,0.3666115771008667,0.7006057261390288,0.10834603695684122,0.7837524349922598,0.17422900709615052,2.9266519363572962e-05,1.0541346925107975,1.9357752345528943e-07,3.120472217283529,29.306965141096594,20.438140470688754,4.232953262428659,2.8270843474354703,5.513866467896267,289.50097794696154,0.009629266149808306,6680.418636062,1.50511720360772,12.6357909959613,7.501561871679976,0.1521275266719329,86.47509157544818,50.97920680832567,2.083376952278637,159.96828676641525,81.73298762945936,213.10315914528664,5.63577397176268,2.7494602718235943,15.175040330124693,173232732077007.38,4.077511268546379,0.5548851135740677,3.2769980425443976,0.07487880914693845,0.015374516633654847,2.775999683540332,199.12467958873242,32.309216159884116,506.38262200577236,3.4325025945941094,0.22019056842005869,23.717569289535
Polyimide,Cc1cc(O)c2c(c1C)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccccc5C4=O)cc3)cc1)C2=O,Po_0062,504.4980000000002,484.33800000000036,504.13213635999995,38.0,4.0,6.0,4.0,2.0,6.0,0.06666666666666667,1.0,6.0,104.22,5.4025400000000054,139.2607999999999,216.8542108392949,9.843390348640755,19.178148736287287,9.799819461700954,0.0,29.02153908492804,0.0,0.0,14.536682415501005,28.735246312246726,0.0,186.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,-5.239999999999999,23.176129524561905,8.414570983622127,0.8744139526563361,0.8138034072593864,0.11935686018436292,0.6932096503348384,0.7914590167619943,0.39328820701107875,0.6858280340652547,0.6340876572798536,0.7817278681380839,0.9990580554959498,0.34557756849164123,0.3750342675997503,0.46507328771299516,0.5586810758682016,0.49932528738229287,0.8514258366050489,0.6537312075048796,0.6322497487522017,0.5117078138787134,0.3022089253003292,0.45859599207080776,0.544319195648558,0.510838554442446,0.3505527114048695,0.8970632153010725,0.07978045210800111,1.0537309293276376,0.5169086463545967,0.1475717236205269,0.7991525530169217,0.37306298497097123,0.18167433092460564,-0.3186322725701648,0.7180618737631488,-0.27906149370555805,-0.13412457616517198,0.3596858138728912,0.5581931547981659,-0.14778593675444296,-0.16701307986869368,0.3393673514747429,0.33362097055067663,0.6606326485252572,0.11529769798655334,0.8791883906162682,0.16974390267875394,2.6169905394480982e-05,1.0088283516017194,1.2775691486496916e-07,3.9182441364640965,28.83316510632751,22.607381168322863,3.861971847535026,3.341319145484671,5.308099507413981,332.1789505937558,0.007009713789526926,6163.150437700877,1.4898259744115199,13.94951254798724,8.100719773575998,0.20030487647305004,71.3077204201845,43.11989958999568,2.0610851081665715,136.94062828110495,67.86583396155271,213.23152721725816,9.087997007560514,2.71895249163125,16.714136592509245,206229158000028.3,4.4001844689488046,0.5592684841224932,3.5612495308446186,0.08277200455020413,0.022348637949884946,3.1370677475941906,171.34214783237596,39.23227761880895,534.9941635042487,3.2974776026373904,0.21888297456101935,24.069457232266775
Polyimide,O=C1c2ccccc2C(=O)N1c1ccc(Oc2ccc(N3C(=O)c4ccc(O)c(Cl)c4C3=O)cc2)cc1,Po_0063,510.88900000000024,495.76900000000035,510.06186388,37.0,4.0,6.0,4.0,2.0,6.0,0.0,1.0,6.0,104.22,5.439100000000004,134.79679999999996,214.42759283738337,9.843390348640755,19.178148736287287,9.799819461700954,0.0,29.021539084928044,0.0,0.0,14.536682415501005,28.73524631224673,0.0,180.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,-4.949999999999998,22.509964923208056,8.320436472167138,0.7697526085939331,0.8612665156505563,0.8342190274183829,0.9840145416334856,0.5140088920730546,0.41019599836692205,0.5955627278990986,0.5622515910230717,0.52684929213651,0.8374163169993717,0.556075945589743,0.5973128471756615,0.6753522739502938,0.5415301447006098,0.2512535249603468,0.7801151574122471,0.3686047105228367,0.7669729082796285,0.4615269697105141,0.8460914994678964,0.5791845723341482,0.42320047436241603,0.7625055403778042,0.5498474362045345,0.34819511182147406,0.41390188255895227,0.3971035757782007,0.02537301783505541,0.11484608077782732,0.31877544389929596,-0.3247468228048481,0.6265004727837094,0.22239144483043527,0.3224541767375934,-0.026573358703367272,0.006888651613038754,0.56008301715195,0.6306674887342485,0.0240638564625284,-0.09379008516264278,0.41128507776715534,0.3577138805687314,0.5887149222328447,0.11263516410785614,0.7954166639619196,0.13669427499951942,3.5712849958811164e-05,0.9443527825464724,1.2946458265463986e-07,3.0820220043265865,30.36539391823909,22.17261165979583,3.5739727226844766,2.563230065181604,4.072207497676817,347.0881871004456,0.009350310840151446,5260.4664007076935,1.5874112445794266,10.304135887733793,9.12809484674036,0.20671296973180284,60.93331544772907,37.51135400450838,2.056454028571136,118.80161078515343,71.95313720788991,147.23009130017655,11.11788018901636,3.0460314870573875,19.170083371048314,178053393526800.8,4.950795536690588,0.4748771805049348,3.4821169675277464,0.09462365551828866,0.013887189549672115,3.3309833292054347,179.02510700542635,37.48691957110031,512.5577652252265,3.7181549863012338,0.17541138309073254,23.847761179089172
Polyimide,O=C1c2ccccc2C(=O)N1c1ccc(Oc2cc(F)c(N3C(=O)c4ccccc4C3=O)c(F)c2)cc1,Po_0064,496.4250000000002,482.31300000000033,496.087077988,37.0,4.0,6.0,4.0,2.0,6.0,0.0,0.0,5.0,83.99000000000001,5.358300000000003,128.038,207.66116366415815,4.736862953800049,19.178148736287287,18.58064955705059,0.0,32.695841785436976,0.0,0.0,14.536682415501005,23.628718917406022,0.0,180.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,-5.179999999999999,22.294507129978303,8.197694657294116,0.7109572560940944,1.034644828616904,0.31664909729413854,0.2906105619444101,0.6766434248094042,0.745615174709377,0.30045572627368045,0.6949887822353202,1.2314527431130202,0.5361338588246144,0.6792603251874734,1.077051862274629,0.8479418371555166,0.3757684469178786,0.11502133497476502,1.0491674547053003,0.7269369969625927,0.4019284240259776,0.7555996738148595,0.04864792475472185,0.6533168440836947,0.2875566738751252,0.24353617748575346,0.6117312050665878,0.50922519711283,0.9802229245370333,0.2830198416083153,0.5062869447276134,0.4638650103155442,-0.07058772993035933,0.34414730598594134,0.4485446529609497,0.08152978307313244,0.22913435804634713,0.06537300509795778,0.2293619253422851,0.05597478571471387,-0.010830698081042534,0.5118263211320743,0.15630580835048968,0.34275713860188806,0.3524464465227156,0.6572428613981119,0.11622411536515471,0.9139814708010742,0.19055458703584144,3.174881017686785e-05,0.8542125094900587,1.8871614945441234e-07,3.380721131280267,24.398801956930456,19.22858055575063,3.938758905894784,2.8391524294995185,5.235493065081307,311.4708236301183,0.00795265173096371,6634.010429947853,1.662382365081394,14.14239781821502,7.608083683192224,0.26679781481330567,75.91735585867667,50.49681658345913,1.8224525887611875,168.99030466004425,103.57806348047453,173.13857015968944,8.836476063391581,2.6830853205958105,22.807496891073434,168181135792381.1,3.121725013470362,0.5289889169356129,3.7632206807441526,0.07223040705679834,0.019249403541544623,3.295520996140457,150.59273504369898,29.337157239590887,538.4512366641741,3.2088602762311864,0.20331768450126678,23.75783336476659
Polyimide,O=C1c2cccc(O)c2C(=O)N1c1ccc(Oc2ccc(N3C(=O)c4cccc(O)c4C3=O)cc2)cc1,Po_0065,492.4430000000002,476.31500000000034,492.0957508519999,37.0,4.0,6.0,4.0,2.0,6.0,0.0,2.0,7.0,124.45000000000002,4.4913000000000025,131.45159999999996,208.9185603626977,14.94991774348146,19.178148736287287,9.799819461700954,0.0,34.12806647976875,0.0,0.0,14.536682415501005,33.841773707087434,0.0,180.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,-5.439999999999999,22.05115389587693,8.05973270179807,0.37149084792293596,0.7274849159823185,1.1309877357140792,0.10390561418416844,0.8475575555037869,0.4235300678221483,0.35850683783567255,0.4656388450100287,0.22604304549068444,0.9595409274379252,0.24240262485259118,0.2740916681213434,0.8341261681555612,0.498051290913077,0.24343459214890895,0.8331239480264474,0.4360904954089675,0.5706020299622729,0.7789516790739708,0.38980260164498576,0.5467154579673572,0.5193710421642802,0.31465932394830937,0.40562366127782373,0.7165512073216199,0.6356097090988856,0.30837615949960995,0.12239881179989609,-0.27442344105286554,0.33249227160458494,0.12243681612017471,0.2647641081724247,0.329554387100642,0.4554546763088553,0.12222105746782122,0.3590877254284775,0.09401063394346229,0.41446032499634605,-0.5885833589358538,0.28636016914969,0.34686631156364034,0.3623165843285987,0.6531336884363597,0.12187350301799728,0.7143450697574517,0.17608910499485064,3.657058622833957e-05,1.2341027504368136,1.5735455303047412e-07,3.675879052000532,28.02418901160464,22.250307636354396,3.990062644973116,2.6578020451854947,3.856299817045911,306.0554095506793,0.00504639800740967,5901.670913536635,1.5677763396482465,12.822924759002104,9.177194782900036,0.1602149727507104,55.53641389231893,39.9837476909202,2.256230835247232,118.263430125772,80.36999266975184,205.4841534798601,11.22817889951666,3.1228861044938463,13.62350798382583,133430794600747.06,5.558166382954939,0.525934564838041,3.630716696117569,0.08823566161993394,0.0179411926807462,3.5201987664082193,181.4096597259883,30.357393513344434,476.93625682784085,3.2709208567001147,0.21755557092407185,23.54533696365356
Polyimide,O=C1c2ccccc2C(=O)N1c1ccc(Oc2ccc(N3C(=O)c4c(F)ccc(F)c4C3=O)cc2)cc1,Po_0066,496.4250000000002,482.3130000000003,496.087077988,37.0,4.0,6.0,4.0,2.0,6.0,0.0,0.0,5.0,83.99000000000001,5.358300000000003,128.03800000000004,207.66116366415815,4.736862953800049,19.178148736287287,18.58064955705059,0.0,32.695841785436976,0.0,0.0,14.536682415501005,23.628718917406022,0.0,180.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,-5.179999999999999,22.294507129978303,8.197694657294116,0.44178739908769193,0.6136374400498184,0.6459004333853926,1.008293460536617,0.6571314294802011,1.1540115638742965,0.7421170847731456,0.9552837479912794,0.7109392031374637,0.6251690491900175,0.2622340608049755,0.08097204379157036,0.7126253885114411,0.5779941944309903,0.8112416493242627,0.688336590730667,0.5192700802733438,0.28544936542557414,0.7439684717770041,0.39110402491644763,0.9615008667799425,0.3795813216587127,0.16596694941557028,0.28301965445671834,0.7819738272334871,0.28119967227164194,1.1196503099483657,0.5381111744901013,0.44630846138314884,0.26154921600292824,0.1779773417851364,0.4012748184751773,-0.033768551659613344,0.2607461485797973,0.07194287937767102,0.5153458771865025,0.18593614989523125,0.13798284609487504,-0.012500270947256253,0.009957877497554724,0.3695491265769791,0.3482717471016753,0.630450873423021,0.14249463108587285,0.800276045844479,0.17974024773858321,3.211952743785407e-05,0.9822874531750465,1.8287421936053417e-07,3.555578601238086,27.261816969569995,23.216822332329052,3.7497824100384234,2.507134392982503,4.796743114396804,334.5293445369789,0.009742698923673196,5526.619459708789,1.5470980535338366,10.35131055301783,8.162593823694962,0.20606010119901666,55.81863798631361,38.641495376487995,2.376687233338659,118.98721053037671,67.79117911259391,185.95824390788997,12.484035495490641,5.035013644049665,18.538593993137273,210020099425300.1,5.742526396662224,0.5222169508790615,3.4615141623450203,0.07759371824274926,0.02031572039889623,2.9634424516756415,186.9373010769714,24.591989510944416,498.89899299569424,3.1342053692276863,0.23423174941198338,22.28240058068683
