MolWt,HeavyAtomMolWt,ExactMolWt,NumHeavyAtoms,NumRotatableBonds,NumRings,NumAromaticRings,NumAliphaticRings,RingCount,FractionCSP3,NumHDonors,NumHAcceptors,TPSA,MolLogP,MolMR,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,SMR_VSA1,SMR_VSA2,SMR_VSA3,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,NumValenceElectrons,NumRadicalElectrons,fr_C_O,fr_NH0,fr_NH1,fr_ArN,fr_Ar_COO,fr_ether,fr_ketone,fr_imide,fr_amide,HallKierAlpha,Kappa1,Kappa2,polyBERT_dim_01,polyBERT_dim_02,polyBERT_dim_03,polyBERT_dim_04,polyBERT_dim_05,polyBERT_dim_06,polyBERT_dim_07,polyBERT_dim_08,polyBERT_dim_09,polyBERT_dim_10,polyBERT_dim_11,polyBERT_dim_12,polyBERT_dim_13,polyBERT_dim_14,polyBERT_dim_15,polyBERT_dim_16,polyBERT_dim_17,polyBERT_dim_18,polyBERT_dim_19,polyBERT_dim_20,polyBERT_dim_21,polyBERT_dim_22,polyBERT_dim_23,polyBERT_dim_24,polyBERT_dim_25,polyBERT_dim_26,polyBERT_dim_27,polyBERT_dim_28,polyBERT_dim_29,polyBERT_dim_30,polyBERT_dim_31,polyBERT_dim_32,polyBERT_dim_33,polyBERT_dim_34,polyBERT_dim_35,polyBERT_dim_36,polyBERT_dim_37,polyBERT_dim_38,polyBERT_dim_39,polyBERT_dim_40,DegreeOfCrystallinity,CrystallinePhaseContent,AmorphousPhaseContent,FreeVolumeFraction,ChainRigidityIndex,SegmentalMobility,ThermalExpansionCoeff,HeatCapacity_Cp,ThermalDiffusivity,GlassyModulus,DielectricPolarizability,ElectronicPolarizability,IonicPolarizability,OrientationalPolarizability,DipoleMomentRepeat,CurieWeissConstant,CrosslinkingDensity,EntanglementMolWt,ContourLengthPerUnit,PersistenceLength,CharacteristicRatio,ChainFlexibilityParam,Mw_kDa,Mn_kDa,PolyDisersityIndex,ZAverageMolWt,ViscosityAverageMolWt,NumberAverageDPn,LamellaeThickness_nm,SpheruliteRadius_um,CrystalThickness_nm,TieChainsPerArea,InterfacialThickness_nm,MicrostructureOrder,PermittivityRealPart,PermittivityImaginaryPart,TanDeltaDielectric,YoungModulus_GPa,TensileStrength_MPa,ElongationBreak_pct,morgan_fp_00,morgan_fp_01,morgan_fp_02,morgan_fp_03,morgan_fp_04,morgan_fp_05,morgan_fp_06,morgan_fp_07,morgan_fp_08,morgan_fp_09,morgan_fp_10,morgan_fp_11,morgan_fp_12,morgan_fp_13,morgan_fp_14,morgan_fp_15,morgan_fp_16,morgan_fp_17,morgan_fp_18,morgan_fp_19,morgan_fp_20,morgan_fp_21,morgan_fp_22,morgan_fp_23,morgan_fp_24,morgan_fp_25,morgan_fp_26,morgan_fp_27,morgan_fp_28,morgan_fp_29,morgan_fp_30,morgan_fp_31,morgan_fp_32,morgan_fp_33,morgan_fp_34,morgan_fp_35,morgan_fp_36,morgan_fp_37,morgan_fp_38,morgan_fp_39,morgan_fp_40,morgan_fp_41,morgan_fp_42,morgan_fp_43,morgan_fp_44,morgan_fp_45,morgan_fp_46,morgan_fp_47,morgan_fp_48,morgan_fp_49,morgan_fp_50,morgan_fp_51,morgan_fp_52,morgan_fp_53,morgan_fp_54,morgan_fp_55,morgan_fp_56,morgan_fp_57,morgan_fp_58,morgan_fp_59,morgan_fp_60,morgan_fp_61,morgan_fp_62,morgan_fp_63,Tg_degC,Dk_1GHz
492.443000,476.315000,492.095751,37.000000,4.000000,6.000000,4.000000,2.000000,6.000000,0.000000,2.000000,7.000000,124.450000,4.491300,131.451600,208.918560,14.949918,19.178149,9.799819,0.000000,34.128066,0.000000,0.000000,14.536682,33.841774,0.000000,180.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,4.000000,-5.440000,22.051154,8.059733,0.948252,0.627392,0.687478,0.681505,0.922136,0.845910,0.505242,1.070752,0.526208,0.281413,0.821250,0.792385,0.629621,0.666990,0.189479,1.222030,1.191267,0.486872,0.740208,0.409319,0.367227,0.165262,0.360053,0.285642,0.383250,0.838245,0.494504,0.006823,0.413650,0.784090,0.135884,0.236877,0.105866,0.191596,0.089629,0.319849,1.011302,-0.290240,0.663300,0.977424,0.321563,0.285519,0.678437,0.089494,0.776648,0.184902,0.000038,1.015403,0.000000,4.012404,29.712436,20.695681,3.818644,2.614033,4.982671,299.601393,0.006442,4588.209622,1.379857,11.812077,7.679441,0.214406,81.712793,45.281099,2.382930,170.106329,82.114854,196.030651,11.496120,3.458075,22.267271,166483735875951.531250,5.156008,0.542222,3.345367,0.084799,0.023393,3.061179,193.657986,35.384900,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,513.268723,3.710683
488.499000,468.339000,488.137222,37.000000,4.000000,6.000000,4.000000,2.000000,6.000000,0.066667,0.000000,5.000000,83.990000,5.696940,137.596000,212.059977,4.736863,19.178149,9.799819,0.000000,23.915012,0.000000,0.000000,14.536682,23.628719,0.000000,180.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,4.000000,-5.040000,22.425635,8.272329,0.872060,0.541903,0.091952,0.472162,0.957449,0.911673,0.590423,0.376019,0.607367,0.483777,0.612545,0.957551,0.702542,0.553103,0.842017,0.744243,0.119254,0.590600,0.624112,1.220606,1.003582,0.680462,0.826801,0.451420,0.326553,0.555263,0.845524,0.468192,-0.038916,0.455100,0.396113,-0.066868,-0.085931,0.002748,-0.340181,0.234742,0.205174,-0.095934,-0.037585,-0.190978,0.383548,0.344350,0.616452,0.107277,0.728804,0.164585,0.000036,1.076901,0.000000,3.387079,27.399992,21.555181,3.010439,3.091828,5.512679,275.934557,0.006211,5722.722724,1.582614,13.672992,9.369700,0.205928,80.080720,40.799327,2.360453,156.211641,75.588009,213.925820,11.022236,2.935318,16.356825,172515008580765.968750,5.412852,0.580369,3.651832,0.070566,0.020199,3.255005,162.344983,36.559546,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,489.344135,3.414587
502.526000,480.350000,502.152872,38.000000,4.000000,6.000000,4.000000,2.000000,6.000000,0.096774,0.000000,5.000000,83.990000,6.005360,142.333000,218.424919,4.736863,19.178149,9.799819,0.000000,23.915012,0.000000,0.000000,14.536682,23.628719,0.000000,186.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,4.000000,-5.040000,23.364061,8.520899,0.575590,0.427762,0.396960,0.085005,0.653792,0.518867,0.648347,0.503500,0.780219,0.866301,0.686458,0.720750,0.347191,0.408433,1.052777,0.376098,0.950597,0.232060,0.662502,0.841642,-0.050986,0.397958,0.242971,0.413742,0.578295,0.246943,0.703624,0.874452,0.415661,0.959493,0.762646,0.063884,0.665685,0.194487,-0.446135,0.186552,0.517733,-0.104125,0.020841,0.313230,0.332296,0.427592,0.667704,0.124597,0.780892,0.137050,0.000033,1.007200,0.000000,3.964299,28.926038,22.776437,3.559973,2.329383,4.746519,342.581108,0.007656,6416.909083,1.358823,9.708272,6.934125,0.213172,92.033187,42.856037,2.410853,110.886192,84.161166,214.210894,9.552435,3.203818,15.065702,187527293921794.718750,4.686071,0.475604,3.527518,0.103907,0.024169,3.124290,170.855600,33.374011,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,494.714376,3.327430
478.435000,463.315000,478.096500,36.000000,4.000000,6.000000,4.000000,2.000000,6.000000,0.000000,0.000000,5.000000,83.990000,5.219200,128.080000,203.495628,4.736863,19.178149,14.190235,0.000000,28.305427,0.000000,0.000000,14.536682,23.628719,0.000000,174.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,4.000000,-5.110000,21.425098,7.986432,-0.014733,0.175927,0.671501,0.505843,0.653575,0.725352,0.822064,0.367607,0.317837,0.964334,0.786944,0.014350,0.709625,0.484018,1.246495,0.764444,0.265267,0.275454,0.280450,0.133342,-0.086206,0.257672,0.230225,0.282054,1.028482,0.613202,0.669444,0.378233,0.427111,0.811568,0.169924,-0.416680,0.241409,-0.153773,0.263648,-0.029735,0.123200,0.511416,0.060864,0.014947,0.366459,0.347854,0.633541,0.132902,0.773042,0.117407,0.000031,1.138184,0.000000,3.147659,30.510472,22.761262,3.975569,2.902022,4.511115,322.838614,0.009185,5236.099061,1.550637,13.740026,7.970557,0.210374,87.011742,36.991013,2.550425,127.193575,74.713550,244.257853,12.848145,2.927061,15.615596,204437509784619.656250,4.804685,0.524938,3.729090,0.077557,0.025214,3.450126,196.015350,33.821757,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,488.770005,3.425077
478.435000,463.315000,478.096500,36.000000,4.000000,6.000000,4.000000,2.000000,6.000000,0.000000,0.000000,5.000000,83.990000,5.219200,128.080000,203.495628,4.736863,19.178149,14.190235,0.000000,28.305427,0.000000,0.000000,14.536682,23.628719,0.000000,174.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,4.000000,-5.110000,21.425098,7.986432,1.047717,0.557093,0.361544,1.010881,0.459039,0.617940,0.821426,0.329675,0.938901,0.799510,0.692110,0.628846,0.508319,0.345319,0.303554,0.885175,1.120391,0.687748,-0.084434,0.562022,0.754595,-0.082223,0.352825,0.649235,0.955381,0.652504,0.500307,0.370712,0.388864,0.640408,0.616414,0.092625,-0.310202,-0.385241,-0.073620,0.448239,0.149093,0.404473,-0.213837,0.015164,0.355879,0.361408,0.644121,0.099689,0.946017,0.196913,0.000033,1.017030,0.000000,3.539817,25.010155,22.593922,4.361430,2.157193,4.696255,320.001668,0.007161,5845.492511,1.418467,15.011359,7.791757,0.260802,66.818220,36.494837,2.043499,133.932266,64.601496,161.449368,9.864555,4.240760,19.867844,179226678949596.375000,4.017128,0.635079,3.046849,0.087841,0.019746,3.831532,162.183633,36.478915,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,552.550067,3.361077
494.890000,479.770000,494.066949,36.000000,4.000000,6.000000,4.000000,2.000000,6.000000,0.000000,0.000000,5.000000,83.990000,5.733500,133.132000,209.633359,4.736863,19.178149,9.799819,0.000000,23.915012,0.000000,0.000000,14.536682,23.628719,0.000000,174.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,4.000000,-4.750000,21.761296,8.179600,0.423954,0.672477,0.787278,0.904253,0.495413,0.618257,0.925510,0.340127,0.946321,0.740544,0.717866,0.426583,0.722825,0.685348,0.822265,0.515048,0.348021,0.282604,0.327417,0.804592,0.971639,0.240716,0.135172,0.933909,0.919736,0.204998,-0.040342,-0.056297,0.915350,0.356531,-0.534220,0.543221,0.005267,0.509027,0.649619,0.352382,0.056166,-0.137495,0.191033,-0.405712,0.221986,0.353172,0.778014,0.136762,0.785039,0.209032,0.000039,1.072041,0.000000,3.020569,32.615646,23.635063,4.664893,3.017193,5.239688,312.221743,0.009302,5156.432394,1.397306,15.410408,8.685204,0.260872,102.556637,48.354468,2.299591,103.344171,78.461380,243.278312,10.176244,3.602498,16.044362,210137114772158.218750,3.860494,0.482055,3.485891,0.065656,0.020135,3.104361,178.359556,38.226220,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,485.285848,3.253829
474.472000,456.328000,474.121572,36.000000,4.000000,6.000000,4.000000,2.000000,6.000000,0.034483,0.000000,5.000000,83.990000,5.388520,132.859000,205.695035,4.736863,19.178149,9.799819,0.000000,23.915012,0.000000,0.000000,14.536682,23.628719,0.000000,174.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,4.000000,-5.040000,21.490435,8.023863,0.749930,0.671702,0.823626,0.720640,0.328607,0.758270,0.229071,0.190039,0.217500,1.066154,0.264205,0.726036,0.462288,0.427528,0.275735,0.677207,0.521883,0.294719,-0.040382,0.889647,0.274522,0.204384,0.984405,0.306924,0.648502,0.362600,0.442995,0.362733,0.998976,0.474692,0.834694,-0.062129,0.184763,0.313309,0.170620,-0.320861,-0.175739,-0.420417,0.569928,0.273143,0.351749,0.428828,0.648251,0.094410,0.912063,0.227439,0.000035,1.055091,0.000000,3.427163,28.256463,22.276950,4.027206,2.644735,5.023670,309.188069,0.010883,5586.471890,1.446308,15.513278,8.538568,0.251940,68.674548,48.854688,1.736193,115.068385,78.436917,230.964977,11.127363,3.524158,25.282905,148343755188397.750000,5.066885,0.497338,3.272042,0.074509,0.021334,3.233696,171.039844,30.640310,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,555.959485,3.482447
492.443000,476.315000,492.095751,37.000000,4.000000,6.000000,4.000000,2.000000,6.000000,0.000000,2.000000,7.000000,124.450000,4.491300,131.451600,208.918560,14.949918,19.178149,9.799819,0.000000,34.128066,0.000000,0.000000,14.536682,33.841774,0.000000,180.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,4.000000,-5.440000,22.051154,8.059733,0.481700,0.708171,0.416278,0.594828,0.758634,0.316482,0.332518,0.439822,0.708257,0.816847,0.697757,0.662125,0.546342,0.450345,0.623955,0.782080,0.672475,0.720315,0.456895,0.703459,0.374398,0.586572,0.312052,0.800752,0.563197,0.703494,0.817752,0.345504,0.554876,-0.139866,-0.203422,0.321288,0.107189,0.796652,-0.017175,0.421869,0.170656,0.130687,0.541478,0.568087,0.253092,0.385256,0.746908,0.097264,0.802537,0.206129,0.000031,1.138779,0.000000,3.660010,25.855753,21.695705,4.403006,2.620957,4.912895,332.918274,0.008769,6020.888825,1.602242,12.060748,6.611789,0.213375,109.619799,49.591014,2.414212,105.616608,71.514306,235.668896,11.557607,4.700064,16.851675,186857063551310.531250,5.420092,0.543456,3.699031,0.098898,0.019241,2.762805,202.841216,37.434290,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,519.667972,3.220369
510.889000,495.769000,510.061864,37.000000,4.000000,6.000000,4.000000,2.000000,6.000000,0.000000,1.000000,6.000000,104.220000,5.439100,134.796800,214.427593,9.843390,19.178149,9.799819,0.000000,29.021539,0.000000,0.000000,14.536682,28.735246,0.000000,180.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,4.000000,-4.950000,22.509965,8.320436,0.900316,0.753162,0.717060,1.010784,0.830661,0.425795,0.655896,0.508972,1.021280,1.051056,-0.004948,1.019523,0.539369,0.559776,0.682044,0.694250,0.575923,0.708729,0.343683,0.285042,-0.135622,0.253817,0.304465,0.468530,0.004122,0.406268,0.472418,0.665493,0.469745,0.569395,0.215781,0.206495,0.458559,-0.211801,0.125475,0.353974,0.047518,-0.264426,-0.288259,0.546469,0.459281,0.340543,0.540719,0.102523,0.850761,0.167556,0.000034,0.943650,0.000000,3.163232,29.917912,21.297978,5.217714,2.793616,5.733321,301.516674,0.008313,5813.471530,1.345260,9.943712,8.123620,0.220938,82.094927,50.818272,2.311035,124.126927,60.044437,205.669321,12.924395,4.248460,17.458913,176082296888325.187500,3.573957,0.508858,2.908713,0.079654,0.020147,3.324310,194.448438,39.083461,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,548.335172,3.920373
488.499000,468.339000,488.137222,37.000000,4.000000,6.000000,4.000000,2.000000,6.000000,0.066667,0.000000,5.000000,83.990000,5.696940,137.596000,212.059977,4.736863,19.178149,9.799819,0.000000,23.915012,0.000000,0.000000,14.536682,23.628719,0.000000,180.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,4.000000,-5.040000,22.425635,8.272329,0.775684,0.825972,0.405504,0.163623,0.259484,0.932875,1.151395,0.656926,0.346736,0.278972,0.354338,0.068401,0.522589,0.669097,0.166431,0.689642,0.602358,0.721674,0.907403,0.698211,0.653055,0.333302,0.535008,1.500000,0.807746,0.718008,0.486149,0.155620,0.304229,0.730309,0.346883,0.310801,0.500412,0.530924,-0.227675,0.253951,-0.005337,-0.002910,0.399774,-0.179197,0.438513,0.335643,0.561487,0.076343,0.797600,0.162485,0.000026,1.024680,0.000000,3.774139,27.339663,22.820563,3.352947,2.972375,4.685630,318.741256,0.009594,5514.085652,1.299088,12.274234,7.915850,0.254896,69.171200,34.079469,1.741718,155.943314,84.379578,206.309903,13.522010,3.329823,23.849193,184445753847670.531250,3.669739,0.552842,3.940944,0.076127,0.020716,2.831524,153.705761,37.521590,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,541.727561,3.755958
506.489000,487.337000,506.127800,38.000000,4.000000,6.000000,4.000000,2.000000,6.000000,0.066667,0.000000,5.000000,83.990000,5.836040,137.554000,216.225512,4.736863,19.178149,14.190235,0.000000,28.305427,0.000000,0.000000,14.536682,23.628719,0.000000,186.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,4.000000,-5.110000,23.298271,8.483630,1.230659,0.354567,0.640929,-0.023124,0.317972,0.342600,0.315385,0.940256,0.595382,0.534295,0.861699,0.711138,0.474540,0.560685,0.604720,0.663062,0.723512,-0.418239,0.538200,0.658263,0.351182,0.138339,0.113318,0.486013,0.726786,0.726226,0.259036,0.372057,0.492705,0.536013,0.066839,0.381692,-0.121524,0.209453,-0.599182,0.485610,-0.313165,-0.235311,-0.230828,0.133310,0.348714,0.453351,0.651286,0.090910,0.778467,0.146727,0.000034,1.076006,0.000000,3.331400,26.935612,22.679888,3.133497,2.459098,4.225803,340.344752,0.013702,5408.369315,1.434031,12.228575,7.113009,0.215866,89.330886,47.437323,2.039313,141.329403,110.412560,218.049106,15.581183,3.988793,16.972231,158058357564169.437500,4.240927,0.618672,3.297896,0.087543,0.023321,3.268518,179.646680,48.041277,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,525.085507,3.364786
504.498000,484.338000,504.132136,38.000000,4.000000,6.000000,4.000000,2.000000,6.000000,0.066667,1.000000,6.000000,104.220000,5.402540,139.260800,216.854211,9.843390,19.178149,9.799819,0.000000,29.021539,0.000000,0.000000,14.536682,28.735246,0.000000,186.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,4.000000,-5.240000,23.176130,8.414571,0.791757,1.141991,0.227209,1.096052,-0.127276,0.468923,1.084054,0.673792,0.316465,0.808651,0.653988,0.687982,0.612856,0.603491,0.726463,1.016505,0.502049,0.621388,1.110963,1.126488,0.833774,0.752164,-0.015678,0.644249,0.270700,0.560567,0.762526,0.442829,0.546512,0.510395,-0.021947,0.157970,-0.218004,1.025659,0.230635,0.225284,-0.072306,-0.328826,0.299317,0.578591,0.389267,0.299761,0.610733,0.122640,0.828283,0.193502,0.000038,1.064850,0.000000,3.212006,29.337534,25.150671,3.416051,2.928359,4.908818,318.449491,0.006450,6137.413258,1.648272,9.836836,9.012865,0.232714,82.480105,36.049570,2.060016,129.946957,66.057729,252.921244,11.796042,5.002613,17.831824,220194378332232.718750,5.535065,0.579098,3.328010,0.090399,0.024577,3.231980,187.782177,43.486490,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,517.926691,3.423082
476.444000,460.316000,476.100836,36.000000,4.000000,6.000000,4.000000,2.000000,6.000000,0.000000,1.000000,6.000000,104.220000,4.785700,129.786800,204.124327,9.843390,19.178149,9.799819,0.000000,29.021539,0.000000,0.000000,14.536682,28.735246,0.000000,174.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,4.000000,-5.240000,21.303804,7.917082,0.731498,0.654470,0.822191,0.626502,0.991758,1.092449,0.685004,0.900914,0.921167,0.514674,0.807835,0.425782,0.457121,0.847441,0.202002,0.951850,0.971954,0.459884,0.670906,1.035848,0.732114,0.552580,0.755053,0.291982,0.208988,0.345329,0.342798,0.837553,0.209338,0.167020,0.273122,-0.107109,0.020977,0.403674,-0.283572,0.040125,0.312673,0.078050,0.610157,0.036688,0.351356,0.384934,0.648644,0.084064,0.823871,0.186822,0.000037,1.069808,0.000000,3.713399,29.096075,19.555027,3.893072,2.260348,3.836926,316.869157,0.009003,5551.269914,1.485123,16.425181,9.737136,0.193916,69.888354,48.695280,2.012589,135.426861,73.343267,202.272932,11.130857,3.139101,19.805692,133007185021954.765625,4.564827,0.558685,3.586395,0.081814,0.027502,2.918540,188.693164,30.594014,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,527.034498,3.704889
508.442000,492.314000,508.090665,38.000000,4.000000,6.000000,4.000000,2.000000,6.000000,0.000000,3.000000,8.000000,144.680000,4.196900,133.116400,213.712794,20.056445,19.178149,9.799819,0.000000,39.234594,0.000000,0.000000,14.536682,38.948301,0.000000,186.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,4.000000,-5.640000,22.800632,8.203361,0.849181,0.577808,0.268215,0.647795,0.231434,-0.231665,0.667689,1.142660,0.836721,1.066672,0.665129,0.695452,0.099582,0.349249,0.949024,1.092405,0.650903,0.557860,0.167217,0.418305,0.426701,0.682264,0.639344,0.238382,0.420539,-0.025477,0.703963,0.595563,0.545696,0.846617,0.100158,0.375795,0.469511,0.396475,-0.248066,0.263523,0.373203,-0.583798,-0.094629,0.558466,0.454896,0.306243,0.545104,0.148784,0.788961,0.167136,0.000035,1.025194,0.000000,4.104145,30.654249,23.021034,3.551302,2.702684,5.269116,312.257368,0.007862,5535.666478,1.521368,12.324462,7.102112,0.226555,80.137248,48.078651,2.396044,100.474408,72.109750,223.028682,13.792662,2.360430,15.738406,173896508281311.906250,4.963708,0.516836,3.614151,0.081689,0.022241,3.321994,163.904833,36.757334,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,487.186684,3.552543
490.471000,472.327000,490.116486,37.000000,4.000000,6.000000,4.000000,2.000000,6.000000,0.034483,1.000000,6.000000,104.220000,5.094120,134.523800,210.489269,9.843390,19.178149,9.799819,0.000000,29.021539,0.000000,0.000000,14.536682,28.735246,0.000000,180.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,4.000000,-5.240000,22.238329,8.165783,0.170394,1.065479,0.642685,0.819506,0.587367,0.688040,0.759107,0.096471,0.671370,0.536562,0.447926,0.522045,0.160023,0.632970,1.174983,0.330716,0.363073,0.456270,0.261062,0.242810,0.425154,0.555015,0.332904,0.544286,-0.010984,0.328401,0.215108,0.390713,0.478474,0.450767,-0.096451,0.502975,1.041804,-0.194650,0.314741,0.072634,0.071134,0.185627,0.429084,0.024558,0.388108,0.305654,0.611892,0.076592,0.849653,0.149403,0.000028,1.004588,0.000000,3.705969,30.276749,22.210445,2.971846,2.625572,4.542526,343.507465,0.006883,4999.651400,1.621273,13.508210,6.835051,0.186809,62.909885,39.099280,2.290198,150.190857,94.497352,233.933468,9.234129,3.939590,24.689356,188454381122679.750000,5.024407,0.466400,3.617658,0.098402,0.018617,3.223093,168.774808,38.579392,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,544.781408,3.840470
512.880000,498.768000,512.057527,37.000000,4.000000,6.000000,4.000000,2.000000,6.000000,0.000000,0.000000,5.000000,83.990000,5.872600,133.090000,213.798894,4.736863,19.178149,14.190235,0.000000,28.305427,0.000000,0.000000,14.536682,23.628719,0.000000,180.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,4.000000,-4.820000,22.631821,8.390100,0.857919,0.611325,0.297906,0.807752,0.491753,0.874283,0.651248,0.496181,0.760166,0.943903,-0.007427,0.140871,0.017424,1.152500,0.865791,0.253080,0.417424,0.598372,0.445024,0.394302,0.545519,1.024313,0.688682,0.500762,0.379584,0.504932,0.653021,-0.334656,0.131010,0.639168,0.506436,0.061074,0.533220,0.274476,0.493535,0.742372,0.058761,0.824068,-0.160340,0.205443,0.259235,0.304287,0.740765,0.082380,0.832012,0.151318,0.000033,1.049397,0.000000,2.587764,30.303601,22.660728,3.790286,2.216757,4.189216,298.894301,0.006148,5344.888432,1.397396,11.654168,7.872611,0.200732,84.633810,43.203483,2.256193,138.895628,76.923935,189.363576,12.278227,3.543110,24.556750,193845389262583.375000,5.027993,0.670408,3.530081,0.061237,0.020044,3.367266,193.919035,38.102820,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,527.057746,3.609813
