MolWt,HeavyAtomMolWt,ExactMolWt,NumHeavyAtoms,NumRotatableBonds,NumRings,NumAromaticRings,NumAliphaticRings,RingCount,FractionCSP3,NumHDonors,NumHAcceptors,TPSA,MolLogP,MolMR,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,SMR_VSA1,SMR_VSA2,SMR_VSA3,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,NumValenceElectrons,NumRadicalElectrons,fr_C_O,fr_NH0,fr_NH1,fr_ArN,fr_Ar_COO,fr_ether,fr_ketone,fr_imide,fr_amide,HallKierAlpha,Kappa1,Kappa2,polyBERT_dim_01,polyBERT_dim_02,polyBERT_dim_03,polyBERT_dim_04,polyBERT_dim_05,polyBERT_dim_06,polyBERT_dim_07,polyBERT_dim_08,polyBERT_dim_09,polyBERT_dim_10,polyBERT_dim_11,polyBERT_dim_12,polyBERT_dim_13,polyBERT_dim_14,polyBERT_dim_15,polyBERT_dim_16,polyBERT_dim_17,polyBERT_dim_18,polyBERT_dim_19,polyBERT_dim_20,polyBERT_dim_21,polyBERT_dim_22,polyBERT_dim_23,polyBERT_dim_24,polyBERT_dim_25,polyBERT_dim_26,polyBERT_dim_27,polyBERT_dim_28,polyBERT_dim_29,polyBERT_dim_30,polyBERT_dim_31,polyBERT_dim_32,polyBERT_dim_33,polyBERT_dim_34,polyBERT_dim_35,polyBERT_dim_36,polyBERT_dim_37,polyBERT_dim_38,polyBERT_dim_39,polyBERT_dim_40,DegreeOfCrystallinity,CrystallinePhaseContent,AmorphousPhaseContent,FreeVolumeFraction,ChainRigidityIndex,SegmentalMobility,ThermalExpansionCoeff,HeatCapacity_Cp,ThermalDiffusivity,GlassyModulus,DielectricPolarizability,ElectronicPolarizability,IonicPolarizability,OrientationalPolarizability,DipoleMomentRepeat,CurieWeissConstant,CrosslinkingDensity,EntanglementMolWt,ContourLengthPerUnit,PersistenceLength,CharacteristicRatio,ChainFlexibilityParam,Mw_kDa,Mn_kDa,PolyDisersityIndex,ZAverageMolWt,ViscosityAverageMolWt,NumberAverageDPn,LamellaeThickness_nm,SpheruliteRadius_um,CrystalThickness_nm,TieChainsPerArea,InterfacialThickness_nm,MicrostructureOrder,PermittivityRealPart,PermittivityImaginaryPart,TanDeltaDielectric,YoungModulus_GPa,TensileStrength_MPa,ElongationBreak_pct,morgan_fp_00,morgan_fp_01,morgan_fp_02,morgan_fp_03,morgan_fp_04,morgan_fp_05,morgan_fp_06,morgan_fp_07,morgan_fp_08,morgan_fp_09,morgan_fp_10,morgan_fp_11,morgan_fp_12,morgan_fp_13,morgan_fp_14,morgan_fp_15,morgan_fp_16,morgan_fp_17,morgan_fp_18,morgan_fp_19,morgan_fp_20,morgan_fp_21,morgan_fp_22,morgan_fp_23,morgan_fp_24,morgan_fp_25,morgan_fp_26,morgan_fp_27,morgan_fp_28,morgan_fp_29,morgan_fp_30,morgan_fp_31,morgan_fp_32,morgan_fp_33,morgan_fp_34,morgan_fp_35,morgan_fp_36,morgan_fp_37,morgan_fp_38,morgan_fp_39,morgan_fp_40,morgan_fp_41,morgan_fp_42,morgan_fp_43,morgan_fp_44,morgan_fp_45,morgan_fp_46,morgan_fp_47,morgan_fp_48,morgan_fp_49,morgan_fp_50,morgan_fp_51,morgan_fp_52,morgan_fp_53,morgan_fp_54,morgan_fp_55,morgan_fp_56,morgan_fp_57,morgan_fp_58,morgan_fp_59,morgan_fp_60,morgan_fp_61,morgan_fp_62,morgan_fp_63,Tg_degC,Dk_1GHz
604.528000,604.528000,603.932127,35.000000,8.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,8.098000,61.378000,178.499253,0.000000,0.000000,4.390415,96.589131,100.979546,0.000000,0.000000,0.000000,64.860772,0.000000,212.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.320000,33.680000,7.839933,-0.222504,-0.466917,-0.613324,-0.656537,-0.496733,-0.487463,-0.372981,-0.644269,-0.775548,-0.628738,-0.569210,-0.081370,-0.362208,-0.769488,-0.427135,-0.508335,-0.488986,-0.912445,-0.420407,-0.285696,0.209858,-0.081379,0.120079,0.348197,0.400893,0.125372,-0.039569,0.263146,0.557162,0.346286,0.408442,0.347076,0.218749,0.386464,0.029251,0.617951,0.421800,0.566692,0.197220,0.606799,0.617962,0.642695,0.382038,0.117824,0.740207,0.276298,0.000121,1.012957,0.000000,0.473881,14.153245,12.796893,0.668477,0.271624,0.000000,-5.321011,0.000245,10756.159384,1.230146,0.729472,6.032792,0.471550,3627.450741,500.701095,4.547611,8902.049294,3319.456946,6071.068697,23.070653,30.785255,28.497027,262884318128021.281250,6.339950,0.872722,2.007949,0.001199,0.000256,0.427037,29.167260,271.957945,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,202.514260,1.887986
586.082000,585.074000,585.966014,35.000000,9.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,20.230000,6.851500,57.743800,172.990220,5.106527,0.000000,0.000000,100.979546,106.086073,0.000000,0.000000,0.000000,70.694178,0.000000,212.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.650000,33.350000,7.678074,-0.660082,-0.609863,-0.571857,-0.483419,-0.530048,-0.704344,-0.719881,-0.394163,-0.452543,-0.659351,-0.503644,-0.540033,-0.583236,-0.615386,-0.576429,-0.201667,-0.354158,-0.660510,-0.704786,-0.447404,0.214480,0.160632,0.330902,0.168597,0.244158,0.255688,0.411719,0.450357,0.096987,0.359855,0.509990,0.532898,0.140175,0.333363,0.493610,0.464166,0.644377,0.254740,0.389631,0.713300,0.452850,0.619565,0.547150,0.098200,0.648005,0.291757,0.000105,1.112457,0.000000,0.496362,13.352624,12.649494,0.551835,0.284980,0.080283,2.001931,0.000445,13318.442429,1.305815,1.020008,6.607779,0.481446,3544.118614,579.582592,6.539398,7934.770435,2733.105969,5616.957658,28.502202,30.863272,26.225081,327571496969378.375000,7.616274,0.716477,2.087458,0.000681,0.000222,0.600469,30.709146,305.106791,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,161.838001,1.535742
648.979000,648.979000,647.881611,35.000000,8.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,8.254100,64.452000,182.063534,0.000000,0.000000,4.390415,96.589131,100.979546,0.000000,0.000000,0.000000,64.310858,0.000000,212.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.130000,33.870000,7.933705,-0.692383,-0.475162,-0.570784,-0.661054,-0.818165,-0.494909,-0.289808,-0.133900,-0.796721,-0.265569,-0.549533,-0.711573,-0.250768,-0.130676,-0.270725,-0.198819,-0.631712,-0.453410,-0.277938,-0.417046,0.190045,-0.033633,-0.011123,0.315921,0.232450,0.230866,0.405747,0.172988,0.558647,0.148883,0.478132,0.580907,0.372673,0.275904,0.348171,0.281649,0.161534,0.360296,0.259536,0.362125,0.593996,0.731124,0.406004,0.112616,0.644437,0.245886,0.000110,1.067449,0.000000,0.496208,13.405436,12.268665,0.397079,0.305605,0.000000,-8.140240,0.000724,13135.202505,1.274323,1.461694,6.383500,0.573966,3518.726486,433.729525,7.651085,9184.086135,3346.283182,5325.571437,23.282228,32.031486,38.077586,316905614934128.000000,8.693329,0.699789,1.927967,0.001183,0.000198,0.505855,32.555322,288.783203,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,162.879332,1.818408
584.110000,581.086000,583.986749,35.000000,8.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,7.921600,61.199000,174.560929,0.000000,0.000000,4.390415,96.589131,100.979546,0.000000,0.000000,0.000000,65.401590,0.000000,212.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.610000,33.390000,7.697625,-0.556247,-0.592262,-0.607944,-0.507784,-0.559597,-0.543988,-0.391122,-0.642556,-0.709734,-0.358969,-0.828556,-0.332932,-0.567573,-0.349993,-0.396633,-0.631735,-0.224875,-0.405320,-0.294661,-0.389334,0.075786,0.080239,0.542456,0.195345,0.347810,0.119507,0.335291,0.518206,0.296305,0.221163,0.346045,0.429083,0.411741,0.840375,0.136465,0.652965,0.356087,0.361713,0.872143,0.249920,0.568314,0.602218,0.431686,0.161786,0.560423,0.276827,0.000107,0.987663,0.000000,0.588822,12.075125,12.406785,0.380914,0.380610,0.069022,4.665556,0.000778,12262.794368,1.361027,0.939762,6.477223,0.609124,2598.256844,433.059336,7.314818,10258.297007,2788.586224,5165.434705,18.391332,27.783564,30.171586,398869819444356.000000,8.673135,0.609033,1.928319,0.000849,0.000195,0.586289,28.574390,316.614847,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,114.611152,1.500000
580.147000,574.099000,580.011821,35.000000,9.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,8.014500,65.765000,176.760335,0.000000,0.000000,4.390415,92.198716,96.589131,0.000000,0.000000,0.000000,65.147821,0.000000,212.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.540000,33.460000,7.731884,-0.798031,-0.795031,-0.724178,-0.520830,-0.795124,-0.509053,-0.515316,-0.754386,-0.738547,-0.430775,-0.415626,-0.668374,-0.373280,-0.239623,-0.653329,-0.481788,-0.518675,-0.418442,-0.557810,-0.849880,0.245876,0.259214,0.087161,0.200936,0.272001,0.120526,0.217073,0.426283,0.564987,0.321205,0.434203,0.175047,0.259053,0.193389,0.665621,0.206323,0.327782,0.228794,0.403853,0.314409,0.456606,0.643743,0.543394,0.137900,0.714780,0.346476,0.000102,1.005007,0.000000,0.653760,13.153314,13.095753,0.491962,0.327753,0.000000,9.517618,0.000496,13336.193560,1.334960,1.210656,5.484365,0.478858,3447.319392,442.409911,7.762290,7924.437838,2375.580111,6271.724194,25.684394,19.501225,27.355735,381195177569972.250000,8.199969,0.633418,2.062176,0.000906,0.000201,0.458501,27.566262,344.637573,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,166.432735,1.500000
584.091000,582.075000,583.970350,35.000000,9.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.000000,2.000000,40.460000,5.874300,58.854600,173.618919,10.213055,0.000000,0.000000,96.589131,106.802186,0.000000,0.000000,0.000000,75.732996,0.000000,212.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.620000,33.380000,7.692735,-0.575841,-0.604575,-0.694575,-0.756380,-0.232779,-0.651668,-0.291537,-0.943841,-0.457326,-0.497384,-0.491005,-0.490033,-0.633646,-0.629382,-0.695911,-0.760171,-0.662944,-0.741844,-0.789406,-0.317892,0.103928,0.064900,0.222522,0.148190,0.246183,0.169745,0.355137,0.117936,0.316355,0.304925,0.673614,-0.230676,0.286887,0.125554,0.321541,0.525982,0.380003,0.482795,0.308689,0.528094,0.607300,0.654471,0.392700,0.122728,0.745764,0.255276,0.000106,1.186045,0.000000,0.526179,10.914191,13.480733,0.504060,0.268264,0.003752,-1.005349,0.000313,11651.778439,1.284281,0.863559,5.316661,0.516986,2853.488841,601.337384,5.492382,7366.073256,2596.249467,5101.403901,21.148561,39.181404,32.049222,331498713646264.250000,7.179224,0.761862,2.100962,0.001166,0.000191,0.524323,41.848169,265.422689,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,196.554756,1.507503
582.100000,579.076000,581.974687,35.000000,9.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.000000,3.000000,60.690000,4.897100,59.965400,174.247617,15.319582,0.000000,0.000000,92.198716,107.518298,0.000000,0.000000,0.000000,80.771815,0.000000,212.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.590000,33.410000,7.707407,-0.364984,-0.756502,-0.528894,-0.970069,-0.643717,-0.538736,-0.789651,-0.835999,-0.315933,-0.539745,-0.550035,-0.364039,-0.548060,-0.521318,-0.623539,-0.696660,0.184648,-0.419890,-0.826309,-0.546996,0.233904,-0.016389,-0.011803,0.460376,0.226695,-0.075471,0.064786,0.065920,-0.042507,0.276229,0.240121,0.586459,0.095654,0.322683,0.486873,0.428845,0.390798,0.451302,0.319575,0.265020,0.614883,0.650863,0.385117,0.157456,0.658863,0.210201,0.000114,0.967419,0.000000,0.600366,12.693823,14.788240,0.378807,0.270647,0.086202,5.093694,0.000495,10554.387607,1.328401,1.046420,6.653216,0.439695,2899.335799,487.765955,6.273256,7770.804376,2704.457885,5034.946792,19.740763,29.795360,32.689631,331493196733773.250000,9.128686,0.767539,2.102301,0.001162,0.000241,0.432255,26.492116,236.970191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,148.857891,1.500000
580.147000,574.099000,580.011821,35.000000,8.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,8.014500,65.765000,176.760335,0.000000,0.000000,8.780830,87.808301,96.589131,0.000000,0.000000,0.000000,65.147821,0.000000,212.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.540000,33.460000,7.731884,-0.520460,-0.454390,-0.563295,-0.610881,-0.246970,-0.738273,-0.638554,-0.827417,-0.562388,-0.712839,-0.871505,-0.172111,-0.487351,-0.321335,-0.611199,-0.505146,-0.764733,-0.543592,-0.367801,-0.448008,0.248737,0.004722,-0.026864,0.386210,0.141327,0.020873,0.392054,0.148743,0.198686,-0.007282,0.317796,0.288026,0.784807,-0.030130,0.293119,0.624469,0.298391,0.222472,0.065826,0.592261,0.475059,0.528496,0.524941,0.160324,0.665786,0.309030,0.000108,0.930499,0.000000,0.411326,10.548277,11.481623,0.418995,0.254007,0.000000,-4.019139,0.000447,12556.142257,1.123745,1.413377,6.011214,0.591585,3404.020854,445.953658,6.455230,9161.849485,2721.541399,5045.048640,21.227227,26.369688,30.160250,382517746950175.062500,7.626591,0.642630,2.154556,0.000809,0.000228,0.577219,41.825626,353.730939,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,130.357469,1.500000
709.885000,709.885000,707.801545,35.000000,8.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,8.679500,72.271000,191.765546,0.000000,0.000000,0.000000,96.589131,96.589131,0.000000,0.000000,0.000000,62.966357,0.000000,212.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.580000,34.420000,8.207509,-0.549393,-0.315559,-0.557135,-0.583612,-0.700024,-0.488476,-0.498739,-0.621758,-0.385903,-0.501760,-0.678609,-0.433846,-0.542549,-0.618783,-0.793631,-0.525243,-0.821537,-0.706227,-0.894673,-0.276600,0.083349,0.364220,0.056179,0.244142,0.283047,0.299335,0.119421,-0.129757,0.044244,0.318332,0.477526,0.425668,0.237257,0.641038,0.237050,0.360745,0.498226,0.211156,0.253582,0.114659,0.620048,0.658308,0.379952,0.150014,0.769223,0.287756,0.000124,1.025087,0.000000,0.482859,11.123446,12.546419,0.488269,0.285125,0.000000,1.245280,0.000446,13972.393526,1.286989,0.566258,5.597638,0.547111,3370.754391,509.474081,6.002727,7448.253197,3199.473066,5082.682119,26.530843,14.841631,31.724985,360427820127676.000000,7.906179,0.814256,1.945208,0.001089,0.000175,0.695084,38.517656,338.426019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,193.216175,1.500000
709.885000,709.885000,707.801545,35.000000,8.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,8.679500,72.271000,191.765546,0.000000,0.000000,8.780830,87.808301,96.589131,0.000000,0.000000,0.000000,62.966357,0.000000,212.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.580000,34.420000,8.207509,-0.458501,-0.192391,-0.740773,-0.529754,-0.560399,-0.561138,-0.650819,-0.552661,-0.899930,-0.734832,-0.772670,-0.870410,-0.457201,-0.582273,-1.029199,-0.382534,-0.788717,-0.516080,-0.528199,-0.551079,0.443958,0.315807,0.255980,0.250461,0.323890,0.150299,0.462115,0.165282,0.001522,0.406000,0.298261,0.372654,0.281185,0.310313,0.401912,0.263170,0.217505,0.421831,0.564323,0.676166,0.700840,0.512410,0.299160,0.126248,0.634336,0.208449,0.000093,1.027669,0.000000,0.581127,11.353128,12.237018,0.515638,0.312085,0.000000,0.152397,0.000544,12581.231070,1.368929,1.215794,5.641976,0.546200,3178.160904,464.223969,7.763391,7550.243866,2555.993627,5422.894914,25.241152,29.130297,34.999458,317138438613781.500000,8.784426,0.818616,1.919335,0.001085,0.000208,0.597916,33.847001,277.467668,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,165.957431,1.772865
648.979000,648.979000,647.881611,35.000000,8.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,8.254100,64.452000,182.063534,0.000000,0.000000,4.390415,96.589131,100.979546,0.000000,0.000000,0.000000,64.310858,0.000000,212.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.130000,33.870000,7.933705,-1.055167,-0.794387,-1.112519,-0.860801,-0.659856,-0.590267,-0.471171,-0.440563,-0.741537,-0.203087,-0.642032,-0.672216,-0.397824,-0.122831,-0.237930,-0.426071,-0.438855,-0.601821,-0.496173,-0.840403,0.503207,0.123719,0.446069,-0.064446,0.309296,0.286083,0.136059,0.027539,0.165052,0.121844,0.444167,0.353709,0.072324,0.400092,0.159774,0.619898,0.140935,0.449590,0.159665,0.418669,0.579253,0.647608,0.420747,0.122101,0.750035,0.342262,0.000115,1.085188,0.000000,0.467513,12.227186,11.609911,0.467462,0.271402,0.017023,-5.446977,0.000687,11241.536505,1.277408,0.951837,6.027012,0.487327,3565.610735,480.102051,6.696925,10188.257292,2983.768409,4021.263782,25.225825,29.304335,33.104976,320788224044956.437500,7.703648,0.742201,2.082713,0.000975,0.000171,0.445386,37.846035,336.454777,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,195.551680,1.605345
620.983000,620.983000,619.902576,35.000000,8.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,8.367300,66.123000,184.636983,0.000000,0.000000,8.780830,87.808301,96.589131,0.000000,0.000000,0.000000,64.066184,0.000000,212.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.960000,34.040000,8.017962,-0.887699,-0.399296,-0.497127,-0.670017,-0.452927,-0.419661,-0.784835,-0.555029,-0.489534,-0.514677,-0.608524,-0.389617,-0.810382,-0.356094,-0.582104,-0.351901,-0.263831,-0.518239,-0.689623,-0.681318,0.166532,0.178128,0.006865,0.550715,0.012336,0.230846,0.060624,0.363724,0.042620,0.493886,0.062108,0.243740,0.450383,0.297889,0.618981,0.307572,0.355680,0.412678,0.725566,0.297457,0.490581,0.698268,0.509419,0.129521,0.596050,0.290585,0.000099,1.066528,0.000000,0.593771,14.030368,11.952740,0.467926,0.282838,0.008096,-4.059207,0.000036,11335.052676,1.200737,1.028972,4.744127,0.468797,3501.306147,441.693215,5.928183,10310.241489,3232.138140,5102.163448,25.603630,26.172478,33.809029,258343970631788.312500,8.244049,0.758886,1.863445,0.000629,0.000182,0.423030,32.003677,367.031858,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,138.566172,1.500000
709.885000,709.885000,707.801545,35.000000,8.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,8.679500,72.271000,191.765546,0.000000,0.000000,8.780830,87.808301,96.589131,0.000000,0.000000,0.000000,62.966357,0.000000,212.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.580000,34.420000,8.207509,-0.527256,-0.794907,-0.683173,-0.817315,-0.907719,-0.539420,-0.909477,-0.481180,-0.803904,-0.645500,-0.382705,-0.163712,-0.600737,-0.458250,-0.608067,-0.512181,-0.442185,-0.815475,-0.671238,-0.464178,0.539735,0.206900,0.563512,0.092784,0.117086,0.295708,0.381984,0.110674,0.366257,0.277250,0.532626,0.758579,0.439626,0.267469,0.282915,0.682228,0.426430,0.425238,0.641893,0.022157,0.640026,0.570531,0.359974,0.168640,0.511849,0.287693,0.000125,0.975140,0.000000,0.673218,11.176828,11.869390,0.612842,0.262062,0.000000,-0.343246,0.000236,12991.554616,1.181466,0.954141,6.995651,0.572125,3008.518641,489.783617,7.676207,7821.710100,3176.858687,5688.960440,26.652827,35.562739,23.511493,315862840889573.937500,8.749559,0.817779,1.996327,0.000701,0.000209,0.468034,35.777298,356.216297,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,102.361360,1.500000
586.082000,585.074000,585.966014,35.000000,8.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,20.230000,6.851500,57.743800,172.990220,5.106527,0.000000,0.000000,100.979546,106.086073,0.000000,0.000000,0.000000,70.694178,0.000000,212.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.650000,33.350000,7.678074,-0.693772,-0.695980,-0.636868,-0.701878,-0.535950,-0.452557,-0.588807,-0.579524,-0.732893,-0.629696,-0.040940,-0.200469,-0.669542,-0.256131,-0.451436,-0.693340,-0.497154,-0.428290,-0.649756,-0.246964,-0.158052,0.106148,0.216076,0.379461,-0.130536,0.288439,0.170698,0.362747,-0.052837,0.489477,0.285534,0.471109,0.732092,0.424711,0.480510,0.171846,0.230929,0.407335,0.420448,0.498356,0.364038,0.556298,0.635962,0.163618,0.674076,0.314293,0.000129,1.042077,0.000000,0.453536,12.314328,13.824160,0.505556,0.254928,0.000000,-2.656035,0.000918,12055.069535,1.217639,0.833594,5.722091,0.574105,3183.079786,449.386557,7.807554,8823.981938,2012.133145,4851.323107,21.879502,37.348952,36.997189,317850759334621.000000,7.545815,0.820104,2.059336,0.000803,0.000149,0.558193,35.599806,308.799832,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,135.548951,1.500000
709.885000,709.885000,707.801545,35.000000,8.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,8.679500,72.271000,191.765546,0.000000,0.000000,8.780830,87.808301,96.589131,0.000000,0.000000,0.000000,62.966357,0.000000,212.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.580000,34.420000,8.207509,-0.407489,-0.652713,-0.479347,-0.654520,-0.632459,-0.461378,-0.414484,-0.542708,-0.321709,-0.439110,-0.341411,-0.133044,-0.658966,-0.584847,-0.717193,-0.485395,-0.227144,-0.518839,-0.496831,-0.280647,0.236998,0.415603,-0.065977,0.323355,0.547145,0.634484,0.189968,0.378231,0.399155,0.300429,0.408422,0.650363,0.664086,0.408997,0.395239,0.616755,0.349256,0.205383,0.475339,-0.013599,0.564375,0.626887,0.435625,0.135125,0.675522,0.382681,0.000130,0.996585,0.000000,0.485954,13.385281,12.573451,0.412086,0.334977,0.043723,6.175026,0.000060,12193.989289,1.144358,1.549368,4.657968,0.499174,3238.848023,474.037642,4.478067,8479.208228,2557.836298,4750.262994,29.594617,29.525749,29.346523,353685879662683.187500,8.219890,0.813541,2.031529,0.001184,0.000180,0.542384,34.963094,358.866191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,168.391042,1.522319
